"descriptor","code"
"<org.apache.cordova.CordovaResourceApi: void assertNonRelative(android.net.Uri)>","private static void assertNonRelative(Uri uri) {
    if (!uri.isAbsolute()) {
        throw new IllegalArgumentException(""Relative URIs are not supported."");
    }
}"
"<org.apache.cordova.CordovaResourceApi: void setThreadCheckingEnabled(boolean)>","public void setThreadCheckingEnabled(boolean z) {
    this.threadCheckingEnabled = z;
}"
"<org.apache.cordova.CordovaResourceApi: java.lang.String getMimeType(android.net.Uri)>","/* JADX WARN: Removed duplicated region for block: B:17:0x0046 A[ExcHandler: IOException -> 0x0046, RETURN] */
/*
        Code decompiled incorrectly, please refer to instructions dump.
        To view partially-correct add '--show-bad-code' argument
    */
public java.lang.String getMimeType(android.net.Uri r3) {
    /*
            r2 = this;
            int r0 = getUriType(r3)
            switch(r0) {
                case 0: goto L3d;
                case 1: goto L3d;
                case 2: goto L36;
                case 3: goto L36;
                case 4: goto L31;
                case 5: goto L8;
                case 6: goto L8;
                default: goto L7;
            }
        L7:
            goto L46
        L8:
            java.net.URL r0 = new java.net.URL     // Catch: java.io.IOException -> L46
            java.lang.String r3 = r3.toString()     // Catch: java.io.IOException -> L46
            r0.<init>(r3)     // Catch: java.io.IOException -> L46
            java.net.URLConnection r3 = r0.openConnection()     // Catch: java.io.IOException -> L46
            java.net.HttpURLConnection r3 = (java.net.HttpURLConnection) r3     // Catch: java.io.IOException -> L46
            r0 = 0
            r3.setDoInput(r0)     // Catch: java.io.IOException -> L46
            java.lang.String r1 = ""HEAD""
            r3.setRequestMethod(r1)     // Catch: java.io.IOException -> L46
            java.lang.String r1 = ""Content-Type""
            java.lang.String r3 = r3.getHeaderField(r1)     // Catch: java.io.IOException -> L46
            if (r3 == 0) goto L30
            java.lang.String r1 = "";""
            java.lang.String[] r3 = r3.split(r1)     // Catch: java.io.IOException -> L46
            r3 = r3[r0]     // Catch: java.io.IOException -> L46
        L30:
            return r3
        L31:
            java.lang.String r3 = r2.getDataUriMimeType(r3)
            return r3
        L36:
            android.content.ContentResolver r0 = r2.contentResolver
            java.lang.String r3 = r0.getType(r3)
            return r3
        L3d:
            java.lang.String r3 = r3.getPath()
            java.lang.String r3 = r2.getMimeTypeFromPath(r3)
            return r3
        L46:
            r3 = 0
            return r3
        */
    throw new UnsupportedOperationException(""Method not decompiled: org.apache.cordova.CordovaResourceApi.getMimeType(android.net.Uri):java.lang.String"");
}"
"<org.apache.cordova.CordovaResourceApi: void copyResource(android.net.Uri,java.io.OutputStream)>","/* JADX WARN: Unreachable blocks removed: 1, instructions: 1 */
public void copyResource(OpenForReadResult openForReadResult, OutputStream outputStream) throws IOException {
    assertBackgroundThread();
    try {
        InputStream inputStream = openForReadResult.inputStream;
        if ((inputStream instanceof FileInputStream) && (outputStream instanceof FileOutputStream)) {
            FileChannel channel = ((FileInputStream) openForReadResult.inputStream).getChannel();
            FileChannel channel2 = ((FileOutputStream) outputStream).getChannel();
            long j = openForReadResult.length;
            channel.position(openForReadResult.assetFd != null ? openForReadResult.assetFd.getStartOffset() : 0L);
            channel2.transferFrom(channel, 0L, j);
        } else {
            byte[] bArr = new byte[8192];
            while (true) {
                int read = inputStream.read(bArr, 0, 8192);
                if (read <= 0) {
                    break;
                } else {
                    outputStream.write(bArr, 0, read);
                }
            }
        }
    } finally {
        openForReadResult.inputStream.close();
        if (outputStream != null) {
            outputStream.close();
        }
    }
}"
"<org.apache.cordova.CordovaResourceApi: void assertBackgroundThread()>","private void assertBackgroundThread() {
    if (this.threadCheckingEnabled) {
        Thread currentThread = Thread.currentThread();
        if (currentThread == Looper.getMainLooper().getThread()) {
            throw new IllegalStateException(""Do not perform IO operations on the UI thread. Use CordovaInterface.getThreadPool() instead."");
        }
        if (currentThread == jsThread) {
            throw new IllegalStateException(""Tried to perform an IO operation on the WebCore thread. Use CordovaInterface.getThreadPool() instead."");
        }
    }
}"
"<org.apache.cordova.CordovaResourceApi: void copyResource(android.net.Uri,android.net.Uri)>","/* JADX WARN: Unreachable blocks removed: 1, instructions: 1 */
public void copyResource(OpenForReadResult openForReadResult, OutputStream outputStream) throws IOException {
    assertBackgroundThread();
    try {
        InputStream inputStream = openForReadResult.inputStream;
        if ((inputStream instanceof FileInputStream) && (outputStream instanceof FileOutputStream)) {
            FileChannel channel = ((FileInputStream) openForReadResult.inputStream).getChannel();
            FileChannel channel2 = ((FileOutputStream) outputStream).getChannel();
            long j = openForReadResult.length;
            channel.position(openForReadResult.assetFd != null ? openForReadResult.assetFd.getStartOffset() : 0L);
            channel2.transferFrom(channel, 0L, j);
        } else {
            byte[] bArr = new byte[8192];
            while (true) {
                int read = inputStream.read(bArr, 0, 8192);
                if (read <= 0) {
                    break;
                } else {
                    outputStream.write(bArr, 0, read);
                }
            }
        }
    } finally {
        openForReadResult.inputStream.close();
        if (outputStream != null) {
            outputStream.close();
        }
    }
}"
"<org.apache.cordova.whitelist.WhitelistPlugin: void setAllowedIntents(org.apache.cordova.Whitelist)>","public void setAllowedIntents(Whitelist whitelist) {
    this.allowedIntents = whitelist;
}"
"<org.apache.cordova.whitelist.WhitelistPlugin: void setAllowedNavigations(org.apache.cordova.Whitelist)>","public void setAllowedNavigations(Whitelist whitelist) {
    this.allowedNavigations = whitelist;
}"
"<org.apache.cordova.whitelist.WhitelistPlugin: void pluginInitialize()>","// org.apache.cordova.CordovaPlugin
@Override
public void pluginInitialize() {
    if (this.allowedNavigations == null) {
        this.allowedNavigations = new Whitelist();
        this.allowedIntents = new Whitelist();
        this.allowedRequests = new Whitelist();
        new CustomConfigXmlParser().parse(this.webView.getContext());
    }
}"
"<org.apache.cordova.whitelist.WhitelistPlugin: void setAllowedRequests(org.apache.cordova.Whitelist)>","public void setAllowedRequests(Whitelist whitelist) {
    this.allowedRequests = whitelist;
}"
"<org.apache.cordova.CordovaHttpAuthHandler: void proceed(java.lang.String,java.lang.String)>","// org.apache.cordova.ICordovaHttpAuthHandler
@Override
public void proceed(String str, String str2) {
    this.handler.proceed(str, str2);
}"
"<org.apache.cordova.CordovaHttpAuthHandler: void cancel()>","// org.apache.cordova.ICordovaHttpAuthHandler
@Override
public void cancel() {
    this.handler.cancel();
}"
"<net.justin_credible.cordova.FakeR: int getId(java.lang.String,java.lang.String)>","public int getId(String str, String str2) {
    return this.context.getResources().getIdentifier(str2, str, this.packageName);
}"
"<net.justin_credible.cordova.FakeR: int getId(android.content.Context,java.lang.String,java.lang.String)>","public int getId(String str, String str2) {
    return this.context.getResources().getIdentifier(str2, str, this.packageName);
}"
"<org.apache.cordova.CordovaInterface: void setActivityResultCallback(org.apache.cordova.CordovaPlugin)>","void setActivityResultCallback(CordovaPlugin cordovaPlugin);"
"<org.apache.cordova.CordovaInterface: void startActivityForResult(org.apache.cordova.CordovaPlugin,android.content.Intent,int)>","void startActivityForResult(CordovaPlugin cordovaPlugin, Intent intent, int i);"
"<org.apache.cordova.CordovaInterface: void requestPermission(org.apache.cordova.CordovaPlugin,int,java.lang.String)>","void requestPermission(CordovaPlugin cordovaPlugin, int i, String str);"
"<org.apache.cordova.CordovaInterface: boolean hasPermission(java.lang.String)>","boolean hasPermission(String str);"
"<org.apache.cordova.CordovaInterface: void requestPermissions(org.apache.cordova.CordovaPlugin,int,java.lang.String[])>","void requestPermissions(CordovaPlugin cordovaPlugin, int i, String[] strArr);"
"<com.wordsbaking.cordova.tts.TTS: void onInit(int)>","// android.speech.tts.TextToSpeech.OnInitListener
@Override
public void onInit(int i) {
    if (i != 0) {
        this.tts = null;
        return;
    }
    HashMap<String, String> hashMap = new HashMap<>();
    hashMap.put(""utteranceId"", """");
    this.tts.setLanguage(new Locale(""en"", ""US""));
    this.tts.speak("""", 0, hashMap);
    this.ttsInitialized = true;
}"
"<com.wordsbaking.cordova.tts.TTS: void initialize(org.apache.cordova.CordovaInterface,org.apache.cordova.CordovaWebView)>","// org.apache.cordova.CordovaPlugin
@Override
public void initialize(CordovaInterface cordovaInterface, final CordovaWebView cordovaWebView) {
    this.tts = new TextToSpeech(cordovaInterface.getActivity().getApplicationContext(), this);
    this.tts.setOnUtteranceProgressListener(new // from class: com.wordsbaking.cordova.tts.TTS.1
    UtteranceProgressListener() {

        // android.speech.tts.UtteranceProgressListener
        @Override
        public void onStart(String str) {
        }

        // android.speech.tts.UtteranceProgressListener
        @Override
        public void onDone(String str) {
            if (str.equals("""")) {
                return;
            }
            new CallbackContext(str, cordovaWebView).success();
        }

        // android.speech.tts.UtteranceProgressListener
        @Override
        public void onError(String str) {
            if (str.equals("""")) {
                return;
            }
            new CallbackContext(str, cordovaWebView).error(TTS.ERR_UNKNOWN);
        }
    });
}"
"<com.wordsbaking.cordova.tts.TTS: void speak(org.json.JSONArray,org.apache.cordova.CallbackContext)>","private void speak(JSONArray jSONArray, CallbackContext callbackContext) throws JSONException, NullPointerException {
    JSONObject jSONObject = jSONArray.getJSONObject(0);
    if (jSONObject == null) {
        callbackContext.error(ERR_INVALID_OPTIONS);
        return;
    }
    if (jSONObject.isNull(""text"")) {
        callbackContext.error(ERR_INVALID_OPTIONS);
        return;
    }
    String string = jSONObject.getString(""text"");
    String string2 = jSONObject.isNull(""locale"") ? ""en-US"" : jSONObject.getString(""locale"");
    double d = jSONObject.isNull(""rate"") ? 1.0d : jSONObject.getDouble(""rate"");
    if (this.tts == null) {
        callbackContext.error(ERR_ERROR_INITIALIZING);
        return;
    }
    if (!this.ttsInitialized) {
        callbackContext.error(ERR_NOT_INITIALIZED);
        return;
    }
    HashMap<String, String> hashMap = new HashMap<>();
    hashMap.put(""utteranceId"", callbackContext.getCallbackId());
    String[] split = string2.split(""-"");
    this.tts.setLanguage(new Locale(split[0], split[1]));
    this.tts.setSpeechRate((float) d);
    this.tts.speak(string, 0, hashMap);
}"
"<com.wordsbaking.cordova.tts.TTS: boolean execute(java.lang.String,org.json.JSONArray,org.apache.cordova.CallbackContext)>","// org.apache.cordova.CordovaPlugin
@Override
public boolean execute(String str, JSONArray jSONArray, CallbackContext callbackContext) throws JSONException {
    if (!str.equals(""speak"")) {
        return false;
    }
    speak(jSONArray, callbackContext);
    return true;
}"
"<org.apache.cordova.Whitelist: void addWhiteListEntry(java.lang.String,boolean)>","public void addWhiteListEntry(String str, boolean z) {
    if (this.whiteList != null) {
        try {
            if (str.compareTo(""*"") == 0) {
                LOG.d(TAG, ""Unlimited access to network resources"");
                this.whiteList = null;
                return;
            }
            Matcher matcher = Pattern.compile(""^((\\*|[A-Za-z-]+):(//)?)?(\\*|((\\*\\.)?[^*/:]+))?(:(\\d+))?(/.*)?"").matcher(str);
            if (matcher.matches()) {
                String group = matcher.group(2);
                String group2 = matcher.group(4);
                if ((""file"".equals(group) || ""content"".equals(group)) && group2 == null) {
                    group2 = ""*"";
                }
                String group3 = matcher.group(8);
                String group4 = matcher.group(9);
                if (group == null) {
                    this.whiteList.add(new URLPattern(""http"", group2, group3, group4));
                    this.whiteList.add(new URLPattern(""https"", group2, group3, group4));
                } else {
                    this.whiteList.add(new URLPattern(group, group2, group3, group4));
                }
            }
        } catch (Exception unused) {
            LOG.d(TAG, ""Failed to add origin %s"", str);
        }
    }
}"
"<org.apache.cordova.Whitelist: boolean isUrlWhiteListed(java.lang.String)>","public boolean isUrlWhiteListed(String str) {
    if (this.whiteList == null) {
        return true;
    }
    Uri parse = Uri.parse(str);
    Iterator<URLPattern> it = this.whiteList.iterator();
    while (it.hasNext()) {
        if (it.next().matches(parse)) {
            return true;
        }
    }
    return false;
}"
"<nl.xservices.plugins.Toast: boolean execute(java.lang.String,org.json.JSONArray,org.apache.cordova.CallbackContext)>","// org.apache.cordova.CordovaPlugin
@Override
public boolean execute(String str, JSONArray jSONArray, final CallbackContext callbackContext) throws JSONException {
    if (ACTION_HIDE_EVENT.equals(str)) {
        returnTapEvent(ACTION_HIDE_EVENT, this.currentMessage, this.currentData, callbackContext);
        hide();
        callbackContext.success();
        return true;
    }
    if (ACTION_SHOW_EVENT.equals(str)) {
        if (this.isPaused) {
            return true;
        }
        JSONObject jSONObject = jSONArray.getJSONObject(0);
        final String string = jSONObject.getString(""message"");
        final SpannableString spannableString = new SpannableString(string);
        spannableString.setSpan(new AlignmentSpan.Standard(Layout.Alignment.ALIGN_CENTER), 0, string.length() - 1, 18);
        final String string2 = jSONObject.getString(""duration"");
        final String string3 = jSONObject.getString(""position"");
        int i = jSONObject.has(""addPixelsY"") ? jSONObject.getInt(""addPixelsY"") : 0;
        final JSONObject jSONObject2 = jSONObject.has(""data"") ? jSONObject.getJSONObject(""data"") : null;
        final JSONObject optJSONObject = jSONObject.optJSONObject(""styling"");
        this.currentMessage = string;
        this.currentData = jSONObject2;
        final int i2 = i;
        this.cordova.getActivity().runOnUiThread(new // from class: nl.xservices.plugins.Toast.1
        Runnable() {

            /* JADX WARN: Type inference failed for: r10v0, types: [nl.xservices.plugins.Toast$1$3] */
            // java.lang.Runnable
            @Override
            public void run() {
                int parseInt;
                if (""short"".equalsIgnoreCase(string2)) {
                    parseInt = 2000;
                } else {
                    parseInt = ""long"".equalsIgnoreCase(string2) ? 4000 : Integer.parseInt(string2);
                }
                final android.widget.Toast makeText = android.widget.Toast.makeText(Toast.IS_AT_LEAST_LOLLIPOP ? Toast.this.cordova.getActivity().getWindow().getContext() : Toast.this.cordova.getActivity().getApplicationContext(), spannableString, !""short"".equalsIgnoreCase(string2) ? 1 : 0);
                if (""top"".equals(string3)) {
                    makeText.setGravity(Toast.GRAVITY_TOP, 0, i2 + Toast.BASE_TOP_BOTTOM_OFFSET);
                } else if (""bottom"".equals(string3)) {
                    makeText.setGravity(Toast.GRAVITY_BOTTOM, 0, 20 - i2);
                } else if (""center"".equals(string3)) {
                    makeText.setGravity(Toast.GRAVITY_CENTER, 0, i2);
                } else {
                    callbackContext.error(""invalid position. valid options are 'top', 'center' and 'bottom'"");
                    return;
                }
                if (optJSONObject != null && Toast.IS_AT_LEAST_JELLY_BEAN && !Toast.IS_AT_LEAST_R) {
                    String optString = optJSONObject.optString(""backgroundColor"", ""#333333"");
                    String optString2 = optJSONObject.optString(""textColor"", ""#ffffff"");
                    Double valueOf = Double.valueOf(optJSONObject.optDouble(""textSize"", -1.0d));
                    double optDouble = optJSONObject.optDouble(""opacity"", 0.8d);
                    int optInt = optJSONObject.optInt(""cornerRadius"", 100);
                    int optInt2 = optJSONObject.optInt(""horizontalPadding"", 50);
                    int optInt3 = optJSONObject.optInt(""verticalPadding"", 30);
                    GradientDrawable gradientDrawable = new GradientDrawable();
                    gradientDrawable.setCornerRadius(optInt);
                    gradientDrawable.setAlpha((int) (optDouble * 255.0d));
                    gradientDrawable.setColor(Color.parseColor(optString));
                    makeText.getView().setBackground(gradientDrawable);
                    TextView textView = (TextView) makeText.getView().findViewById(R.id.message);
                    textView.setTextColor(Color.parseColor(optString2));
                    if (valueOf.doubleValue() > -1.0d) {
                        textView.setTextSize(valueOf.floatValue());
                    }
                    makeText.getView().setPadding(optInt2, optInt3, optInt2, optInt3);
                    if (Toast.IS_AT_LEAST_LOLLIPOP) {
                        makeText.getView().setElevation(6.0f);
                    }
                }
                if (!Toast.IS_AT_LEAST_R) {
                    if (Toast.IS_AT_LEAST_LOLLIPOP) {
                        Toast.this.getViewGroup().setOnTouchListener(new // from class: nl.xservices.plugins.Toast.1.1
                        View.OnTouchListener() {

                            // android.view.View.OnTouchListener
                            @Override
                            public boolean onTouch(View view, MotionEvent motionEvent) {
                                float f;
                                float f2;
                                if (motionEvent.getAction() != 0) {
                                    return false;
                                }
                                if (Toast.this.mostRecentToast == null || !Toast.this.mostRecentToast.getView().isShown()) {
                                    Toast.this.getViewGroup().setOnTouchListener(null);
                                    return false;
                                }
                                float width = Toast.this.mostRecentToast.getView().getWidth() / 2.0f;
                                float width2 = (view.getWidth() / 2) - width;
                                float width3 = (view.getWidth() / 2) + width;
                                float gravity = Toast.this.mostRecentToast.getGravity();
                                float yOffset = Toast.this.mostRecentToast.getYOffset();
                                float height = Toast.this.mostRecentToast.getView().getHeight();
                                if (gravity == 81.0f) {
                                    f2 = (view.getHeight() - yOffset) - height;
                                    f = view.getHeight() - yOffset;
                                } else if (gravity == 17.0f) {
                                    float f3 = height / 2.0f;
                                    f2 = ((view.getHeight() / 2) + yOffset) - f3;
                                    f = (view.getHeight() / 2) + yOffset + f3;
                                } else {
                                    f = yOffset + height;
                                    f2 = yOffset;
                                }
                                float x = motionEvent.getX();
                                float y = motionEvent.getY();
                                return ((x > width2 ? 1 : (x == width2 ? 0 : -1)) >= 0 && (x > width3 ? 1 : (x == width3 ? 0 : -1)) <= 0 && (y > f2 ? 1 : (y == f2 ? 0 : -1)) >= 0 && (y > f ? 1 : (y == f ? 0 : -1)) <= 0) && Toast.this.returnTapEvent(""touch"", string, jSONObject2, callbackContext);
                            }
                        });
                    } else {
                        makeText.getView().setOnTouchListener(new // from class: nl.xservices.plugins.Toast.1.2
                        View.OnTouchListener() {

                            // android.view.View.OnTouchListener
                            @Override
                            public boolean onTouch(View view, MotionEvent motionEvent) {
                                return motionEvent.getAction() == 0 && Toast.this.returnTapEvent(""touch"", string, jSONObject2, callbackContext);
                            }
                        });
                    }
                }
                CountDownTimer unused = Toast._timer = new // from class: nl.xservices.plugins.Toast.1.3
                CountDownTimer(// from class: nl.xservices.plugins.Toast.1.3
                parseInt, // from class: nl.xservices.plugins.Toast.1.3
                2500L) {

                    // android.os.CountDownTimer
                    @Override
                    public void onTick(long j) {
                    }

                    // android.os.CountDownTimer
                    @Override
                    public void onFinish() {
                        Toast.this.returnTapEvent(Toast.ACTION_HIDE_EVENT, string, jSONObject2, callbackContext);
                        makeText.cancel();
                    }
                }.start();
                Toast.this.mostRecentToast = makeText;
                makeText.show();
                PluginResult pluginResult = new PluginResult(PluginResult.Status.OK);
                pluginResult.setKeepCallback(true);
                callbackContext.sendPluginResult(pluginResult);
            }
        });
        return true;
    }
    callbackContext.error(""toast."" + str + "" is not a supported function. Did you mean '"" + ACTION_SHOW_EVENT + ""'?"");
    return false;
}"
"<nl.xservices.plugins.Toast: void onResume(boolean)>","// org.apache.cordova.CordovaPlugin
@Override
public void onResume(boolean z) {
    this.isPaused = false;
}"
"<nl.xservices.plugins.Toast: boolean returnTapEvent(java.lang.String,java.lang.String,org.json.JSONObject,org.apache.cordova.CallbackContext)>","/* JADX INFO: Access modifiers changed from: private */
public boolean returnTapEvent(String str, String str2, JSONObject jSONObject, CallbackContext callbackContext) {
    JSONObject jSONObject2 = new JSONObject();
    try {
        jSONObject2.put(""event"", str);
        jSONObject2.put(""message"", str2);
        jSONObject2.put(""data"", jSONObject);
    } catch (JSONException e) {
        e.printStackTrace();
    }
    callbackContext.success(jSONObject2);
    return true;
}"
"<nl.xservices.plugins.Toast: void hide()>","private void hide() {
    android.widget.Toast toast = this.mostRecentToast;
    if (toast != null) {
        toast.cancel();
        getViewGroup().setOnTouchListener(null);
    }
    CountDownTimer countDownTimer = _timer;
    if (countDownTimer != null) {
        countDownTimer.cancel();
    }
}"
"<nl.xservices.plugins.Toast: void onPause(boolean)>","// org.apache.cordova.CordovaPlugin
@Override
public void onPause(boolean z) {
    hide();
    this.isPaused = true;
}"
"<org.apache.cordova.engine.SystemExposedJsApi: void setNativeToJsBridgeMode(int,int)>","// org.apache.cordova.ExposedJsApi
@Override
@JavascriptInterface
public void setNativeToJsBridgeMode(int i, int i2) throws IllegalAccessException {
    this.bridge.jsSetNativeToJsBridgeMode(i, i2);
}"
"<org.apache.cordova.splashscreen.SplashScreen: void onPause(boolean)>","// org.apache.cordova.CordovaPlugin
@Override
public void onPause(boolean z) {
    if (HAS_BUILT_IN_SPLASH_SCREEN) {
        return;
    }
    removeSplashScreen(true);
}"
"<org.apache.cordova.splashscreen.SplashScreen: boolean isMaintainAspectRatio()>","/* JADX INFO: Access modifiers changed from: private */
public boolean isMaintainAspectRatio() {
    return this.preferences.getBoolean(""SplashMaintainAspectRatio"", false);
}"
"<org.apache.cordova.splashscreen.SplashScreen: int getFadeDuration()>","/* JADX INFO: Access modifiers changed from: private */
public int getFadeDuration() {
    int integer = this.preferences.getBoolean(""FadeSplashScreen"", true) ? this.preferences.getInteger(""FadeSplashScreenDuration"", DEFAULT_FADE_DURATION) : 0;
    return integer < 30 ? integer * 1000 : integer;
}"
"<org.apache.cordova.splashscreen.SplashScreen: int getSplashId()>","private int getSplashId() {
    String string = this.preferences.getString(LOG_TAG, ""screen"");
    if (string == null) {
        return 0;
    }
    int identifier = this.cordova.getActivity().getResources().getIdentifier(string, ""drawable"", this.cordova.getActivity().getClass().getPackage().getName());
    return identifier == 0 ? this.cordova.getActivity().getResources().getIdentifier(string, ""drawable"", this.cordova.getActivity().getPackageName()) : identifier;
}"
"<org.apache.cordova.splashscreen.SplashScreen: boolean execute(java.lang.String,org.json.JSONArray,org.apache.cordova.CallbackContext)>","// org.apache.cordova.CordovaPlugin
@Override
public boolean execute(String str, JSONArray jSONArray, CallbackContext callbackContext) throws JSONException {
    if (str.equals(""hide"")) {
        this.cordova.getActivity().runOnUiThread(new // from class: org.apache.cordova.splashscreen.SplashScreen.2
        Runnable() {

            // java.lang.Runnable
            @Override
            public void run() {
                SplashScreen.this.webView.postMessage(""splashscreen"", ""hide"");
            }
        });
    } else {
        if (!str.equals(""show"")) {
            return false;
        }
        this.cordova.getActivity().runOnUiThread(new // from class: org.apache.cordova.splashscreen.SplashScreen.3
        Runnable() {

            // java.lang.Runnable
            @Override
            public void run() {
                SplashScreen.this.webView.postMessage(""splashscreen"", ""show"");
            }
        });
    }
    callbackContext.success();
    return true;
}"
"<org.apache.cordova.splashscreen.SplashScreen: void pluginInitialize()>","/* JADX INFO: Access modifiers changed from: protected */
// org.apache.cordova.CordovaPlugin
@Override
public void pluginInitialize() {
    if (HAS_BUILT_IN_SPLASH_SCREEN) {
        return;
    }
    this.cordova.getActivity().runOnUiThread(new // from class: org.apache.cordova.splashscreen.SplashScreen.1
    Runnable() {

        // java.lang.Runnable
        @Override
        public void run() {
            SplashScreen.this.getView().setVisibility(4);
        }
    });
    getSplashId();
    this.orientation = this.cordova.getActivity().getResources().getConfiguration().orientation;
    if (firstShow) {
        showSplashScreen(this.preferences.getBoolean(""AutoHideSplashScreen"", true));
    }
    if (this.preferences.getBoolean(""SplashShowOnlyFirstTime"", true)) {
        firstShow = false;
    }
}"
"<org.apache.cordova.splashscreen.SplashScreen: void spinnerStart()>","/* JADX INFO: Access modifiers changed from: private */
public void spinnerStart() {
    this.cordova.getActivity().runOnUiThread(new // from class: org.apache.cordova.splashscreen.SplashScreen.6
    Runnable() {

        // java.lang.Runnable
        @Override
        public void run() {
            String string;
            SplashScreen.this.spinnerStop();
            ProgressDialog unused = SplashScreen.spinnerDialog = new ProgressDialog(SplashScreen.this.webView.getContext());
            SplashScreen.spinnerDialog.setOnCancelListener(new // from class: org.apache.cordova.splashscreen.SplashScreen.6.1
            DialogInterface.OnCancelListener() {

                // android.content.DialogInterface.OnCancelListener
                @Override
                public void onCancel(DialogInterface dialogInterface) {
                    ProgressDialog unused2 = SplashScreen.spinnerDialog = null;
                }
            });
            SplashScreen.spinnerDialog.setCancelable(false);
            SplashScreen.spinnerDialog.setIndeterminate(true);
            RelativeLayout relativeLayout = new RelativeLayout(SplashScreen.this.cordova.getActivity());
            relativeLayout.setGravity(17);
            relativeLayout.setLayoutParams(new RelativeLayout.LayoutParams(-2, -2));
            ProgressBar progressBar = new ProgressBar(SplashScreen.this.webView.getContext());
            RelativeLayout.LayoutParams layoutParams = new RelativeLayout.LayoutParams(-2, -2);
            layoutParams.addRule(13, -1);
            progressBar.setLayoutParams(layoutParams);
            if (Build.VERSION.SDK_INT >= 21 && (string = SplashScreen.this.preferences.getString(""SplashScreenSpinnerColor"", null)) != null) {
                int[][] iArr = { new int[] { R.attr.state_enabled }, new int[] { -16842910 }, new int[] { -16842912 }, new int[] { R.attr.state_pressed } };
                int parseColor = Color.parseColor(string);
                progressBar.setIndeterminateTintList(new ColorStateList(iArr, new int[] { parseColor, parseColor, parseColor, parseColor }));
            }
            relativeLayout.addView(progressBar);
            SplashScreen.spinnerDialog.getWindow().clearFlags(2);
            SplashScreen.spinnerDialog.getWindow().setBackgroundDrawable(new ColorDrawable(0));
            SplashScreen.spinnerDialog.show();
            SplashScreen.spinnerDialog.setContentView(relativeLayout);
        }
    });
}"
"<org.apache.cordova.splashscreen.SplashScreen: void removeSplashScreen(boolean)>","/* JADX INFO: Access modifiers changed from: private */
public void removeSplashScreen(final boolean z) {
    this.cordova.getActivity().runOnUiThread(new // from class: org.apache.cordova.splashscreen.SplashScreen.4
    Runnable() {

        // java.lang.Runnable
        @Override
        public void run() {
            if (SplashScreen.splashDialog == null || SplashScreen.this.splashImageView == null || !SplashScreen.splashDialog.isShowing()) {
                return;
            }
            int fadeDuration = SplashScreen.this.getFadeDuration();
            if (fadeDuration <= 0 || z) {
                SplashScreen.this.spinnerStop();
                SplashScreen.splashDialog.dismiss();
                Dialog unused = SplashScreen.splashDialog = null;
                SplashScreen.this.splashImageView = null;
                return;
            }
            AlphaAnimation alphaAnimation = new AlphaAnimation(1.0f, 0.0f);
            alphaAnimation.setInterpolator(new DecelerateInterpolator());
            alphaAnimation.setDuration(fadeDuration);
            SplashScreen.this.splashImageView.setAnimation(alphaAnimation);
            SplashScreen.this.splashImageView.startAnimation(alphaAnimation);
            alphaAnimation.setAnimationListener(new // from class: org.apache.cordova.splashscreen.SplashScreen.4.1
            Animation.AnimationListener() {

                // android.view.animation.Animation.AnimationListener
                @Override
                public void onAnimationRepeat(Animation animation) {
                }

                // android.view.animation.Animation.AnimationListener
                @Override
                public void onAnimationStart(Animation animation) {
                    SplashScreen.this.spinnerStop();
                }

                // android.view.animation.Animation.AnimationListener
                @Override
                public void onAnimationEnd(Animation animation) {
                    if (SplashScreen.splashDialog == null || SplashScreen.this.splashImageView == null || !SplashScreen.splashDialog.isShowing()) {
                        return;
                    }
                    SplashScreen.splashDialog.dismiss();
                    Dialog unused2 = SplashScreen.splashDialog = null;
                    SplashScreen.this.splashImageView = null;
                }
            });
        }
    });
}"
"<org.apache.cordova.splashscreen.SplashScreen: void spinnerStop()>","/* JADX INFO: Access modifiers changed from: private */
public void spinnerStop() {
    this.cordova.getActivity().runOnUiThread(new // from class: org.apache.cordova.splashscreen.SplashScreen.7
    Runnable() {

        // java.lang.Runnable
        @Override
        public void run() {
            if (SplashScreen.spinnerDialog == null || !SplashScreen.spinnerDialog.isShowing()) {
                return;
            }
            SplashScreen.spinnerDialog.dismiss();
            ProgressDialog unused = SplashScreen.spinnerDialog = null;
        }
    });
}"
"<org.apache.cordova.splashscreen.SplashScreen: void onDestroy()>","// org.apache.cordova.CordovaPlugin
@Override
public void onDestroy() {
    if (HAS_BUILT_IN_SPLASH_SCREEN) {
        return;
    }
    removeSplashScreen(true);
}"
"<org.apache.cordova.splashscreen.SplashScreen: void onConfigurationChanged(android.content.res.Configuration)>","// org.apache.cordova.CordovaPlugin
@Override
public void onConfigurationChanged(Configuration configuration) {
    int splashId;
    if (configuration.orientation != this.orientation) {
        this.orientation = configuration.orientation;
        if (this.splashImageView == null || (splashId = getSplashId()) == 0) {
            return;
        }
        this.splashImageView.setImageDrawable(this.cordova.getActivity().getResources().getDrawable(splashId));
    }
}"
