"descriptor","code"
"<io.flutter.embedding.engine.renderer.a: void r(io.flutter.embedding.engine.renderer.a$g)>","public void r(g gVar) {
    if (gVar.a()) {
        f.a.b.e(""FlutterRenderer"", ""Setting viewport metrics\nSize: "" + gVar.b + "" x "" + gVar.c + ""\nPadding - L: "" + gVar.f401g + "", T: "" + gVar.f398d + "", R: "" + gVar.f399e + "", B: "" + gVar.f400f + ""\nInsets - L: "" + gVar.k + "", T: "" + gVar.f402h + "", R: "" + gVar.i + "", B: "" + gVar.j + ""\nSystem Gesture Insets - L: "" + gVar.o + "", T: "" + gVar.l + "", R: "" + gVar.m + "", B: "" + gVar.m + ""\nDisplay Features: "" + gVar.q.size());
        int[] iArr = new int[gVar.q.size() * 4];
        int[] iArr2 = new int[gVar.q.size()];
        int[] iArr3 = new int[gVar.q.size()];
        for (int i = 0; i < gVar.q.size(); i++) {
            b bVar = gVar.q.get(i);
            int i2 = i * 4;
            Rect rect = bVar.a;
            iArr[i2] = rect.left;
            iArr[i2 + 1] = rect.top;
            iArr[i2 + 2] = rect.right;
            iArr[i2 + 3] = rect.bottom;
            iArr2[i] = bVar.b.f389d;
            iArr3[i] = bVar.c.f384d;
        }
        this.a.setViewportMetrics(gVar.a, gVar.b, gVar.c, gVar.f398d, gVar.f399e, gVar.f400f, gVar.f401g, gVar.f402h, gVar.i, gVar.j, gVar.k, gVar.l, gVar.m, gVar.n, gVar.o, gVar.p, iArr, iArr2, iArr3);
    }
}"
"<io.flutter.embedding.engine.renderer.a: void v(android.view.Surface)>","public void v(Surface surface) {
    this.c = surface;
    this.a.onSurfaceWindowChanged(surface);
}"
"<io.flutter.embedding.engine.renderer.a: void q(boolean)>","public void q(boolean z) {
    this.a.setSemanticsEnabled(z);
}"
"<io.flutter.embedding.engine.renderer.a: void g(io.flutter.view.d$b)>","void g(d.b bVar) {
    h();
    this.f378f.add(new WeakReference<>(bVar));
}"
"<io.flutter.embedding.engine.renderer.a: void f(io.flutter.embedding.engine.renderer.b)>","public void f(io.flutter.embedding.engine.renderer.b bVar) {
    this.a.addIsDisplayingFlutterUiListener(bVar);
    if (this.f376d) {
        bVar.c();
    }
}"
"<io.flutter.embedding.engine.renderer.a: boolean j()>","public boolean j() {
    return this.f376d;
}"
"<g.q.s: boolean contains(java.lang.Object)>","// java.util.List, java.util.Collection
@Override
public final /* bridge */
boolean contains(Object obj) {
    if (obj instanceof Void) {
        return c((Void) obj);
    }
    return false;
}"
"<g.q.s: int indexOf(java.lang.Object)>","// java.util.List
@Override
public final /* bridge */
int indexOf(Object obj) {
    if (obj instanceof Void) {
        return f((Void) obj);
    }
    return -1;
}"
"<g.q.s: boolean containsAll(java.util.Collection)>","// java.util.List, java.util.Collection
@Override
public boolean containsAll(Collection collection) {
    g.v.d.i.d(collection, ""elements"");
    return collection.isEmpty();
}"
"<g.q.s: int e()>","public int e() {
    return 0;
}"
"<g.q.s: void add(int,java.lang.Object)>","// java.util.List
@Override
public /* bridge */
/* synthetic */
void add(int i, Object obj) {
    a(i, (Void) obj);
    throw null;
}"
"<g.q.s: boolean b(java.lang.Void)>","public boolean b(Void r2) {
    throw new UnsupportedOperationException(""Operation is not supported for read-only collection"");
}"
"<g.q.s: int lastIndexOf(java.lang.Object)>","// java.util.List
@Override
public final /* bridge */
int lastIndexOf(Object obj) {
    if (obj instanceof Void) {
        return g((Void) obj);
    }
    return -1;
}"
"<g.q.s: boolean c(java.lang.Void)>","public boolean c(Void r2) {
    g.v.d.i.d(r2, ""element"");
    return false;
}"
"<g.q.s: int size()>","// java.util.List, java.util.Collection
@Override
public final /* bridge */
int size() {
    return e();
}"
"<g.q.s: boolean equals(java.lang.Object)>","// java.util.List, java.util.Collection
@Override
public boolean equals(Object obj) {
    return (obj instanceof List) && ((List) obj).isEmpty();
}"
"<g.q.s: boolean removeAll(java.util.Collection)>","// java.util.List, java.util.Collection
@Override
public boolean removeAll(Collection collection) {
    throw new UnsupportedOperationException(""Operation is not supported for read-only collection"");
}"
"<g.q.s: int f(java.lang.Void)>","public int f(Void r2) {
    g.v.d.i.d(r2, ""element"");
    return -1;
}"
"<g.q.s: boolean isEmpty()>","// java.util.List, java.util.Collection
@Override
public boolean isEmpty() {
    return true;
}"
"<g.q.s: boolean add(java.lang.Object)>","// java.util.List, java.util.Collection
@Override
public /* bridge */
/* synthetic */
boolean add(Object obj) {
    b((Void) obj);
    throw null;
}"
"<g.q.s: boolean retainAll(java.util.Collection)>","// java.util.List, java.util.Collection
@Override
public boolean retainAll(Collection collection) {
    throw new UnsupportedOperationException(""Operation is not supported for read-only collection"");
}"
"<g.q.s: int g(java.lang.Void)>","public int g(Void r2) {
    g.v.d.i.d(r2, ""element"");
    return -1;
}"
"<g.q.s: boolean addAll(int,java.util.Collection)>","// java.util.List
@Override
public boolean addAll(int i, Collection collection) {
    throw new UnsupportedOperationException(""Operation is not supported for read-only collection"");
}"
"<g.q.s: void clear()>","// java.util.List, java.util.Collection
@Override
public void clear() {
    throw new UnsupportedOperationException(""Operation is not supported for read-only collection"");
}"
"<g.q.s: boolean addAll(java.util.Collection)>","// java.util.List
@Override
public boolean addAll(int i, Collection collection) {
    throw new UnsupportedOperationException(""Operation is not supported for read-only collection"");
}"
"<g.q.s: void a(int,java.lang.Void)>","public void a(int i, Void r2) {
    throw new UnsupportedOperationException(""Operation is not supported for read-only collection"");
}"
"<g.q.s: boolean remove(java.lang.Object)>","// java.util.List, java.util.Collection
@Override
public boolean remove(Object obj) {
    throw new UnsupportedOperationException(""Operation is not supported for read-only collection"");
}"
"<g.q.s: int hashCode()>","// java.util.List, java.util.Collection
@Override
public int hashCode() {
    return 1;
}"
"<kotlinx.coroutines.y: boolean a()>","/* JADX WARN: Type inference failed for: r0v0, types: [boolean, int] */
public final boolean a() {
    return this._handled;
}"
"<kotlinx.coroutines.y: boolean b()>","public final boolean b() {
    return b.compareAndSet(this, 0, 1);
}"
"<kotlinx.coroutines.m1: void y(java.lang.Throwable)>","// kotlinx.coroutines.a0
@Override
public void y(Throwable th) {
    this.f598h.invoke(th);
}"
"<g.v.d.f: int getArity()>","int getArity();"
"<androidx.window.layout.SidecarCompat: void onWindowLayoutChangeListenerAdded(android.app.Activity)>","// androidx.window.layout.ExtensionInterfaceCompat
@Override
public void onWindowLayoutChangeListenerAdded(Activity activity) {
    i.d(activity, ""activity"");
    IBinder activityWindowToken$window_release = Companion.getActivityWindowToken$window_release(activity);
    if (activityWindowToken$window_release != null) {
        register(activityWindowToken$window_release, activity);
    } else {
        activity.getWindow().getDecorView().addOnAttachStateChangeListener(new FirstAttachAdapter(this, activity));
    }
}"
"<androidx.window.layout.SidecarCompat: void onWindowLayoutChangeListenerRemoved(android.app.Activity)>","// androidx.window.layout.ExtensionInterfaceCompat
@Override
public void onWindowLayoutChangeListenerRemoved(Activity activity) {
    SidecarInterface sidecarInterface;
    i.d(activity, ""activity"");
    IBinder activityWindowToken$window_release = Companion.getActivityWindowToken$window_release(activity);
    if (activityWindowToken$window_release == null) {
        return;
    }
    SidecarInterface sidecarInterface2 = this.sidecar;
    if (sidecarInterface2 != null) {
        sidecarInterface2.onWindowLayoutChangeListenerRemoved(activityWindowToken$window_release);
    }
    unregisterComponentCallback(activity);
    boolean z = this.windowListenerRegisteredContexts.size() == 1;
    this.windowListenerRegisteredContexts.remove(activityWindowToken$window_release);
    if (!z || (sidecarInterface = this.sidecar) == null) {
        return;
    }
    sidecarInterface.onDeviceStateListenersChanged(true);
}"
"<androidx.window.layout.SidecarCompat: void register(android.os.IBinder,android.app.Activity)>","public final void register(IBinder iBinder, Activity activity) {
    SidecarInterface sidecarInterface;
    i.d(iBinder, ""windowToken"");
    i.d(activity, ""activity"");
    this.windowListenerRegisteredContexts.put(iBinder, activity);
    SidecarInterface sidecarInterface2 = this.sidecar;
    if (sidecarInterface2 != null) {
        sidecarInterface2.onWindowLayoutChangeListenerAdded(iBinder);
    }
    if (this.windowListenerRegisteredContexts.size() == 1 && (sidecarInterface = this.sidecar) != null) {
        sidecarInterface.onDeviceStateListenersChanged(false);
    }
    ExtensionInterfaceCompat.ExtensionCallbackInterface extensionCallbackInterface = this.extensionCallback;
    if (extensionCallbackInterface != null) {
        extensionCallbackInterface.onWindowLayoutChanged(activity, getWindowLayoutInfo(activity));
    }
    registerConfigurationChangeListener(activity);
}"
"<androidx.window.layout.SidecarCompat: boolean validateExtensionInterface()>","/* JADX WARN: Removed duplicated region for block: B:10:0x002c A[Catch: all -> 0x019a, TryCatch #1 {all -> 0x019a, blocks: (B:3:0x0002, B:8:0x0024, B:10:0x002c, B:13:0x0034, B:16:0x003c, B:21:0x005d, B:23:0x0065, B:28:0x0086, B:30:0x008e, B:35:0x00ae, B:37:0x00b6, B:40:0x00bc, B:41:0x00f2, B:43:0x010e, B:47:0x0112, B:49:0x0141, B:53:0x014a, B:54:0x0151, B:55:0x0152, B:56:0x0159, B:58:0x00bf, B:60:0x00ea, B:62:0x015a, B:63:0x0161, B:64:0x0162, B:65:0x0169, B:66:0x016a, B:67:0x0175, B:68:0x00aa, B:69:0x0094, B:72:0x009b, B:73:0x0176, B:74:0x0181, B:75:0x0082, B:76:0x006b, B:79:0x0072, B:80:0x0182, B:81:0x018d, B:82:0x0059, B:83:0x0042, B:86:0x0049, B:87:0x0039, B:88:0x0031, B:89:0x018e, B:90:0x0199, B:91:0x0020, B:92:0x0009, B:95:0x0010), top: B:2:0x0002, inners: #0, #2 }] */
/* JADX WARN: Removed duplicated region for block: B:20:0x0057  */
/* JADX WARN: Removed duplicated region for block: B:23:0x0065 A[Catch: all -> 0x019a, TryCatch #1 {all -> 0x019a, blocks: (B:3:0x0002, B:8:0x0024, B:10:0x002c, B:13:0x0034, B:16:0x003c, B:21:0x005d, B:23:0x0065, B:28:0x0086, B:30:0x008e, B:35:0x00ae, B:37:0x00b6, B:40:0x00bc, B:41:0x00f2, B:43:0x010e, B:47:0x0112, B:49:0x0141, B:53:0x014a, B:54:0x0151, B:55:0x0152, B:56:0x0159, B:58:0x00bf, B:60:0x00ea, B:62:0x015a, B:63:0x0161, B:64:0x0162, B:65:0x0169, B:66:0x016a, B:67:0x0175, B:68:0x00aa, B:69:0x0094, B:72:0x009b, B:73:0x0176, B:74:0x0181, B:75:0x0082, B:76:0x006b, B:79:0x0072, B:80:0x0182, B:81:0x018d, B:82:0x0059, B:83:0x0042, B:86:0x0049, B:87:0x0039, B:88:0x0031, B:89:0x018e, B:90:0x0199, B:91:0x0020, B:92:0x0009, B:95:0x0010), top: B:2:0x0002, inners: #0, #2 }] */
/* JADX WARN: Removed duplicated region for block: B:27:0x0080  */
/* JADX WARN: Removed duplicated region for block: B:30:0x008e A[Catch: all -> 0x019a, TryCatch #1 {all -> 0x019a, blocks: (B:3:0x0002, B:8:0x0024, B:10:0x002c, B:13:0x0034, B:16:0x003c, B:21:0x005d, B:23:0x0065, B:28:0x0086, B:30:0x008e, B:35:0x00ae, B:37:0x00b6, B:40:0x00bc, B:41:0x00f2, B:43:0x010e, B:47:0x0112, B:49:0x0141, B:53:0x014a, B:54:0x0151, B:55:0x0152, B:56:0x0159, B:58:0x00bf, B:60:0x00ea, B:62:0x015a, B:63:0x0161, B:64:0x0162, B:65:0x0169, B:66:0x016a, B:67:0x0175, B:68:0x00aa, B:69:0x0094, B:72:0x009b, B:73:0x0176, B:74:0x0181, B:75:0x0082, B:76:0x006b, B:79:0x0072, B:80:0x0182, B:81:0x018d, B:82:0x0059, B:83:0x0042, B:86:0x0049, B:87:0x0039, B:88:0x0031, B:89:0x018e, B:90:0x0199, B:91:0x0020, B:92:0x0009, B:95:0x0010), top: B:2:0x0002, inners: #0, #2 }] */
/* JADX WARN: Removed duplicated region for block: B:34:0x00a9  */
/* JADX WARN: Removed duplicated region for block: B:37:0x00b6 A[Catch: all -> 0x019a, TRY_LEAVE, TryCatch #1 {all -> 0x019a, blocks: (B:3:0x0002, B:8:0x0024, B:10:0x002c, B:13:0x0034, B:16:0x003c, B:21:0x005d, B:23:0x0065, B:28:0x0086, B:30:0x008e, B:35:0x00ae, B:37:0x00b6, B:40:0x00bc, B:41:0x00f2, B:43:0x010e, B:47:0x0112, B:49:0x0141, B:53:0x014a, B:54:0x0151, B:55:0x0152, B:56:0x0159, B:58:0x00bf, B:60:0x00ea, B:62:0x015a, B:63:0x0161, B:64:0x0162, B:65:0x0169, B:66:0x016a, B:67:0x0175, B:68:0x00aa, B:69:0x0094, B:72:0x009b, B:73:0x0176, B:74:0x0181, B:75:0x0082, B:76:0x006b, B:79:0x0072, B:80:0x0182, B:81:0x018d, B:82:0x0059, B:83:0x0042, B:86:0x0049, B:87:0x0039, B:88:0x0031, B:89:0x018e, B:90:0x0199, B:91:0x0020, B:92:0x0009, B:95:0x0010), top: B:2:0x0002, inners: #0, #2 }] */
/* JADX WARN: Removed duplicated region for block: B:66:0x016a A[Catch: all -> 0x019a, TryCatch #1 {all -> 0x019a, blocks: (B:3:0x0002, B:8:0x0024, B:10:0x002c, B:13:0x0034, B:16:0x003c, B:21:0x005d, B:23:0x0065, B:28:0x0086, B:30:0x008e, B:35:0x00ae, B:37:0x00b6, B:40:0x00bc, B:41:0x00f2, B:43:0x010e, B:47:0x0112, B:49:0x0141, B:53:0x014a, B:54:0x0151, B:55:0x0152, B:56:0x0159, B:58:0x00bf, B:60:0x00ea, B:62:0x015a, B:63:0x0161, B:64:0x0162, B:65:0x0169, B:66:0x016a, B:67:0x0175, B:68:0x00aa, B:69:0x0094, B:72:0x009b, B:73:0x0176, B:74:0x0181, B:75:0x0082, B:76:0x006b, B:79:0x0072, B:80:0x0182, B:81:0x018d, B:82:0x0059, B:83:0x0042, B:86:0x0049, B:87:0x0039, B:88:0x0031, B:89:0x018e, B:90:0x0199, B:91:0x0020, B:92:0x0009, B:95:0x0010), top: B:2:0x0002, inners: #0, #2 }] */
/* JADX WARN: Removed duplicated region for block: B:68:0x00aa A[Catch: all -> 0x019a, TryCatch #1 {all -> 0x019a, blocks: (B:3:0x0002, B:8:0x0024, B:10:0x002c, B:13:0x0034, B:16:0x003c, B:21:0x005d, B:23:0x0065, B:28:0x0086, B:30:0x008e, B:35:0x00ae, B:37:0x00b6, B:40:0x00bc, B:41:0x00f2, B:43:0x010e, B:47:0x0112, B:49:0x0141, B:53:0x014a, B:54:0x0151, B:55:0x0152, B:56:0x0159, B:58:0x00bf, B:60:0x00ea, B:62:0x015a, B:63:0x0161, B:64:0x0162, B:65:0x0169, B:66:0x016a, B:67:0x0175, B:68:0x00aa, B:69:0x0094, B:72:0x009b, B:73:0x0176, B:74:0x0181, B:75:0x0082, B:76:0x006b, B:79:0x0072, B:80:0x0182, B:81:0x018d, B:82:0x0059, B:83:0x0042, B:86:0x0049, B:87:0x0039, B:88:0x0031, B:89:0x018e, B:90:0x0199, B:91:0x0020, B:92:0x0009, B:95:0x0010), top: B:2:0x0002, inners: #0, #2 }] */
/* JADX WARN: Removed duplicated region for block: B:73:0x0176 A[Catch: all -> 0x019a, TryCatch #1 {all -> 0x019a, blocks: (B:3:0x0002, B:8:0x0024, B:10:0x002c, B:13:0x0034, B:16:0x003c, B:21:0x005d, B:23:0x0065, B:28:0x0086, B:30:0x008e, B:35:0x00ae, B:37:0x00b6, B:40:0x00bc, B:41:0x00f2, B:43:0x010e, B:47:0x0112, B:49:0x0141, B:53:0x014a, B:54:0x0151, B:55:0x0152, B:56:0x0159, B:58:0x00bf, B:60:0x00ea, B:62:0x015a, B:63:0x0161, B:64:0x0162, B:65:0x0169, B:66:0x016a, B:67:0x0175, B:68:0x00aa, B:69:0x0094, B:72:0x009b, B:73:0x0176, B:74:0x0181, B:75:0x0082, B:76:0x006b, B:79:0x0072, B:80:0x0182, B:81:0x018d, B:82:0x0059, B:83:0x0042, B:86:0x0049, B:87:0x0039, B:88:0x0031, B:89:0x018e, B:90:0x0199, B:91:0x0020, B:92:0x0009, B:95:0x0010), top: B:2:0x0002, inners: #0, #2 }] */
/* JADX WARN: Removed duplicated region for block: B:75:0x0082 A[Catch: all -> 0x019a, TryCatch #1 {all -> 0x019a, blocks: (B:3:0x0002, B:8:0x0024, B:10:0x002c, B:13:0x0034, B:16:0x003c, B:21:0x005d, B:23:0x0065, B:28:0x0086, B:30:0x008e, B:35:0x00ae, B:37:0x00b6, B:40:0x00bc, B:41:0x00f2, B:43:0x010e, B:47:0x0112, B:49:0x0141, B:53:0x014a, B:54:0x0151, B:55:0x0152, B:56:0x0159, B:58:0x00bf, B:60:0x00ea, B:62:0x015a, B:63:0x0161, B:64:0x0162, B:65:0x0169, B:66:0x016a, B:67:0x0175, B:68:0x00aa, B:69:0x0094, B:72:0x009b, B:73:0x0176, B:74:0x0181, B:75:0x0082, B:76:0x006b, B:79:0x0072, B:80:0x0182, B:81:0x018d, B:82:0x0059, B:83:0x0042, B:86:0x0049, B:87:0x0039, B:88:0x0031, B:89:0x018e, B:90:0x0199, B:91:0x0020, B:92:0x0009, B:95:0x0010), top: B:2:0x0002, inners: #0, #2 }] */
/* JADX WARN: Removed duplicated region for block: B:7:0x001e  */
/* JADX WARN: Removed duplicated region for block: B:80:0x0182 A[Catch: all -> 0x019a, TryCatch #1 {all -> 0x019a, blocks: (B:3:0x0002, B:8:0x0024, B:10:0x002c, B:13:0x0034, B:16:0x003c, B:21:0x005d, B:23:0x0065, B:28:0x0086, B:30:0x008e, B:35:0x00ae, B:37:0x00b6, B:40:0x00bc, B:41:0x00f2, B:43:0x010e, B:47:0x0112, B:49:0x0141, B:53:0x014a, B:54:0x0151, B:55:0x0152, B:56:0x0159, B:58:0x00bf, B:60:0x00ea, B:62:0x015a, B:63:0x0161, B:64:0x0162, B:65:0x0169, B:66:0x016a, B:67:0x0175, B:68:0x00aa, B:69:0x0094, B:72:0x009b, B:73:0x0176, B:74:0x0181, B:75:0x0082, B:76:0x006b, B:79:0x0072, B:80:0x0182, B:81:0x018d, B:82:0x0059, B:83:0x0042, B:86:0x0049, B:87:0x0039, B:88:0x0031, B:89:0x018e, B:90:0x0199, B:91:0x0020, B:92:0x0009, B:95:0x0010), top: B:2:0x0002, inners: #0, #2 }] */
/* JADX WARN: Removed duplicated region for block: B:82:0x0059 A[Catch: all -> 0x019a, TryCatch #1 {all -> 0x019a, blocks: (B:3:0x0002, B:8:0x0024, B:10:0x002c, B:13:0x0034, B:16:0x003c, B:21:0x005d, B:23:0x0065, B:28:0x0086, B:30:0x008e, B:35:0x00ae, B:37:0x00b6, B:40:0x00bc, B:41:0x00f2, B:43:0x010e, B:47:0x0112, B:49:0x0141, B:53:0x014a, B:54:0x0151, B:55:0x0152, B:56:0x0159, B:58:0x00bf, B:60:0x00ea, B:62:0x015a, B:63:0x0161, B:64:0x0162, B:65:0x0169, B:66:0x016a, B:67:0x0175, B:68:0x00aa, B:69:0x0094, B:72:0x009b, B:73:0x0176, B:74:0x0181, B:75:0x0082, B:76:0x006b, B:79:0x0072, B:80:0x0182, B:81:0x018d, B:82:0x0059, B:83:0x0042, B:86:0x0049, B:87:0x0039, B:88:0x0031, B:89:0x018e, B:90:0x0199, B:91:0x0020, B:92:0x0009, B:95:0x0010), top: B:2:0x0002, inners: #0, #2 }] */
/* JADX WARN: Removed duplicated region for block: B:89:0x018e A[Catch: all -> 0x019a, TryCatch #1 {all -> 0x019a, blocks: (B:3:0x0002, B:8:0x0024, B:10:0x002c, B:13:0x0034, B:16:0x003c, B:21:0x005d, B:23:0x0065, B:28:0x0086, B:30:0x008e, B:35:0x00ae, B:37:0x00b6, B:40:0x00bc, B:41:0x00f2, B:43:0x010e, B:47:0x0112, B:49:0x0141, B:53:0x014a, B:54:0x0151, B:55:0x0152, B:56:0x0159, B:58:0x00bf, B:60:0x00ea, B:62:0x015a, B:63:0x0161, B:64:0x0162, B:65:0x0169, B:66:0x016a, B:67:0x0175, B:68:0x00aa, B:69:0x0094, B:72:0x009b, B:73:0x0176, B:74:0x0181, B:75:0x0082, B:76:0x006b, B:79:0x0072, B:80:0x0182, B:81:0x018d, B:82:0x0059, B:83:0x0042, B:86:0x0049, B:87:0x0039, B:88:0x0031, B:89:0x018e, B:90:0x0199, B:91:0x0020, B:92:0x0009, B:95:0x0010), top: B:2:0x0002, inners: #0, #2 }] */
/* JADX WARN: Removed duplicated region for block: B:91:0x0020 A[Catch: all -> 0x019a, TryCatch #1 {all -> 0x019a, blocks: (B:3:0x0002, B:8:0x0024, B:10:0x002c, B:13:0x0034, B:16:0x003c, B:21:0x005d, B:23:0x0065, B:28:0x0086, B:30:0x008e, B:35:0x00ae, B:37:0x00b6, B:40:0x00bc, B:41:0x00f2, B:43:0x010e, B:47:0x0112, B:49:0x0141, B:53:0x014a, B:54:0x0151, B:55:0x0152, B:56:0x0159, B:58:0x00bf, B:60:0x00ea, B:62:0x015a, B:63:0x0161, B:64:0x0162, B:65:0x0169, B:66:0x016a, B:67:0x0175, B:68:0x00aa, B:69:0x0094, B:72:0x009b, B:73:0x0176, B:74:0x0181, B:75:0x0082, B:76:0x006b, B:79:0x0072, B:80:0x0182, B:81:0x018d, B:82:0x0059, B:83:0x0042, B:86:0x0049, B:87:0x0039, B:88:0x0031, B:89:0x018e, B:90:0x0199, B:91:0x0020, B:92:0x0009, B:95:0x0010), top: B:2:0x0002, inners: #0, #2 }] */
// androidx.window.layout.ExtensionInterfaceCompat
@Override
@android.annotation.SuppressLint({ ""BanUncheckedReflection"" })
public /*
        Code decompiled incorrectly, please refer to instructions dump.
        To view partially-correct add '--show-bad-code' argument
    */
boolean validateExtensionInterface() {
    /*
            Method dump skipped, instructions count: 412
            To view this dump add '--comments-level debug' option
        */
    throw new UnsupportedOperationException(""Method not decompiled: androidx.window.layout.SidecarCompat.validateExtensionInterface():boolean"");
}"
"<androidx.window.layout.SidecarCompat: void registerConfigurationChangeListener(android.app.Activity)>","private final void registerConfigurationChangeListener(final Activity activity) {
    if (this.componentCallbackMap.get(activity) == null) {
        ComponentCallbacks componentCallbacks = new // from class: androidx.window.layout.SidecarCompat$registerConfigurationChangeListener$configChangeObserver$1
        ComponentCallbacks() {

            // android.content.ComponentCallbacks
            @Override
            public void onConfigurationChanged(Configuration configuration) {
                i.d(configuration, ""newConfig"");
                ExtensionInterfaceCompat.ExtensionCallbackInterface extensionCallbackInterface = SidecarCompat.this.extensionCallback;
                if (extensionCallbackInterface == null) {
                    return;
                }
                Activity activity2 = activity;
                extensionCallbackInterface.onWindowLayoutChanged(activity2, SidecarCompat.this.getWindowLayoutInfo(activity2));
            }

            // android.content.ComponentCallbacks
            @Override
            public void onLowMemory() {
            }
        };
        this.componentCallbackMap.put(activity, componentCallbacks);
        activity.registerComponentCallbacks(componentCallbacks);
    }
}"
"<androidx.window.layout.SidecarCompat: void setExtensionCallback(androidx.window.layout.ExtensionInterfaceCompat$ExtensionCallbackInterface)>","// androidx.window.layout.ExtensionInterfaceCompat
@Override
public void setExtensionCallback(ExtensionInterfaceCompat.ExtensionCallbackInterface extensionCallbackInterface) {
    i.d(extensionCallbackInterface, ""extensionCallback"");
    this.extensionCallback = new DistinctElementCallback(extensionCallbackInterface);
    SidecarInterface sidecarInterface = this.sidecar;
    if (sidecarInterface == null) {
        return;
    }
    sidecarInterface.setSidecarCallback(new DistinctSidecarElementCallback(this.sidecarAdapter, new TranslatingCallback(this)));
}"
"<androidx.window.layout.SidecarCompat: void unregisterComponentCallback(android.app.Activity)>","private final void unregisterComponentCallback(Activity activity) {
    activity.unregisterComponentCallbacks(this.componentCallbackMap.get(activity));
    this.componentCallbackMap.remove(activity);
}"
"<kotlinx.coroutines.internal.o: kotlinx.coroutines.internal.o l(kotlinx.coroutines.internal.v)>","/* JADX WARN: Code restructure failed: missing block: B:22:0x0048, code lost:
    
        if (kotlinx.coroutines.internal.o.f539d.compareAndSet(r3, r2, ((kotlinx.coroutines.internal.w) r4).a) != false) goto L30;
     */
/*
        Code decompiled incorrectly, please refer to instructions dump.
        To view partially-correct add '--show-bad-code' argument
    */
private final kotlinx.coroutines.internal.o l(kotlinx.coroutines.internal.v r8) {
    /*
            r7 = this;
        L0:
            java.lang.Object r0 = r7._prev
            kotlinx.coroutines.internal.o r0 = (kotlinx.coroutines.internal.o) r0
            r1 = 0
            r2 = r0
        L6:
            r3 = r1
        L7:
            java.lang.Object r4 = r2._next
            if (r4 != r7) goto L18
            if (r0 != r2) goto Le
            return r2
        Le:
            java.util.concurrent.atomic.AtomicReferenceFieldUpdater r1 = kotlinx.coroutines.internal.o.f540e
            boolean r0 = r1.compareAndSet(r7, r0, r2)
            if (r0 != 0) goto L17
            goto L0
        L17:
            return r2
        L18:
            boolean r5 = r7.t()
            if (r5 == 0) goto L1f
            return r1
        L1f:
            if (r4 != r8) goto L22
            return r2
        L22:
            boolean r5 = r4 instanceof kotlinx.coroutines.internal.v
            if (r5 == 0) goto L38
            if (r8 == 0) goto L32
            r0 = r4
            kotlinx.coroutines.internal.v r0 = (kotlinx.coroutines.internal.v) r0
            boolean r0 = r8.b(r0)
            if (r0 == 0) goto L32
            return r1
        L32:
            kotlinx.coroutines.internal.v r4 = (kotlinx.coroutines.internal.v) r4
            r4.c(r2)
            goto L0
        L38:
            boolean r5 = r4 instanceof kotlinx.coroutines.internal.w
            if (r5 == 0) goto L52
            if (r3 == 0) goto L4d
            java.util.concurrent.atomic.AtomicReferenceFieldUpdater r5 = kotlinx.coroutines.internal.o.f539d
            kotlinx.coroutines.internal.w r4 = (kotlinx.coroutines.internal.w) r4
            kotlinx.coroutines.internal.o r4 = r4.a
            boolean r2 = r5.compareAndSet(r3, r2, r4)
            if (r2 != 0) goto L4b
            goto L0
        L4b:
            r2 = r3
            goto L6
        L4d:
            java.lang.Object r2 = r2._prev
            kotlinx.coroutines.internal.o r2 = (kotlinx.coroutines.internal.o) r2
            goto L7
        L52:
            r3 = r4
            kotlinx.coroutines.internal.o r3 = (kotlinx.coroutines.internal.o) r3
            r6 = r3
            r3 = r2
            r2 = r6
            goto L7
        */
    throw new UnsupportedOperationException(""Method not decompiled: kotlinx.coroutines.internal.o.l(kotlinx.coroutines.internal.v):kotlinx.coroutines.internal.o"");
}"
"<kotlinx.coroutines.internal.o: boolean t()>","public boolean t() {
    return o() instanceof w;
}"
"<kotlinx.coroutines.internal.o: boolean k(kotlinx.coroutines.internal.o)>","public final boolean k(o oVar) {
    f540e.lazySet(oVar, this);
    f539d.lazySet(oVar, this);
    while (o() == this) {
        if (f539d.compareAndSet(this, this, oVar)) {
            oVar.n(this);
            return true;
        }
    }
    return false;
}"
"<kotlinx.coroutines.internal.o: void n(kotlinx.coroutines.internal.o)>","/* JADX INFO: Access modifiers changed from: private */
public final void n(o oVar) {
    o oVar2;
    do {
        oVar2 = (o) oVar._prev;
        if (o() != oVar) {
            return;
        }
    } while (!f540e.compareAndSet(oVar, oVar2, this));
    if (t()) {
        oVar.l(null);
    }
}"
"<kotlinx.coroutines.internal.o: boolean u()>","public boolean u() {
    return v() == null;
}"
"<kotlinx.coroutines.internal.o: void r()>","public final void r() {
    ((w) o()).a.s();
}"
"<kotlinx.coroutines.internal.o: void s()>","public final void s() {
    o oVar = this;
    while (true) {
        Object o = oVar.o();
        if (!(o instanceof w)) {
            oVar.l(null);
            return;
        }
        oVar = ((w) o).a;
    }
}"
