"descriptor","code"
"<androidx.window.embedding.MatcherUtils: boolean wildcardMatch(java.lang.String,java.lang.String)>","/* JADX WARN: Removed duplicated region for block: B:14:0x0032  */
/* JADX WARN: Removed duplicated region for block: B:16:0x0045  */
/*
        Code decompiled incorrectly, please refer to instructions dump.
        To view partially-correct add '--show-bad-code' argument
    */
private final boolean wildcardMatch(java.lang.String r13, java.lang.String r14) {
    /*
            r12 = this;
            java.lang.String r0 = ""*""
            r1 = 0
            r2 = 2
            r3 = 0
            boolean r4 = t0.d.r(r14, r0, r1, r2, r3)
            if (r4 != 0) goto Lc
            return r1
        Lc:
            boolean r4 = kotlin.jvm.internal.i.a(r14, r0)
            r5 = 1
            if (r4 == 0) goto L14
            return r5
        L14:
            r8 = 0
            r9 = 0
            r10 = 6
            r11 = 0
            java.lang.String r7 = ""*""
            r6 = r14
            int r4 = t0.d.A(r6, r7, r8, r9, r10, r11)
            java.lang.String r7 = ""*""
            int r6 = t0.d.F(r6, r7, r8, r9, r10, r11)
            if (r4 != r6) goto L2f
            boolean r0 = t0.d.k(r14, r0, r1, r2, r3)
            if (r0 == 0) goto L2f
            r0 = r5
            goto L30
        L2f:
            r0 = r1
        L30:
            if (r0 == 0) goto L45
            int r0 = r14.length()
            int r0 = r0 - r5
            java.lang.String r14 = r14.substring(r1, r0)
            java.lang.String r0 = ""(this as java.lang.Strin…ing(startIndex, endIndex)""
            kotlin.jvm.internal.i.d(r14, r0)
            boolean r13 = t0.d.o(r13, r14, r1, r2, r3)
            return r13
        L45:
            java.lang.IllegalArgumentException r13 = new java.lang.IllegalArgumentException
            java.lang.String r14 = ""Name pattern with a wildcard must only contain a single wildcard in the end""
            java.lang.String r14 = r14.toString()
            r13.<init>(r14)
            throw r13
        */
    throw new UnsupportedOperationException(""Method not decompiled: androidx.window.embedding.MatcherUtils.wildcardMatch(java.lang.String, java.lang.String):boolean"");
}"
"<androidx.window.embedding.MatcherUtils: boolean areActivityOrIntentComponentsMatching$window_release(android.app.Activity,android.content.ComponentName)>","public final boolean areActivityOrIntentComponentsMatching$window_release(Activity activity, ComponentName ruleComponent) {
    ComponentName component;
    i.e(activity, ""activity"");
    i.e(ruleComponent, ""ruleComponent"");
    if (areComponentsMatching$window_release(activity.getComponentName(), ruleComponent)) {
        return true;
    }
    Intent intent = activity.getIntent();
    if (intent == null || (component = intent.getComponent()) == null) {
        return false;
    }
    return INSTANCE.areComponentsMatching$window_release(component, ruleComponent);
}"
"<androidx.window.embedding.MatcherUtils: boolean areComponentsMatching$window_release(android.content.ComponentName,android.content.ComponentName)>","/* JADX WARN: Removed duplicated region for block: B:20:0x006c  */
/* JADX WARN: Removed duplicated region for block: B:24:0x008a A[ADDED_TO_REGION] */
/*
        Code decompiled incorrectly, please refer to instructions dump.
        To view partially-correct add '--show-bad-code' argument
    */
public final boolean areComponentsMatching$window_release(android.content.ComponentName r7, android.content.ComponentName r8) {
    /*
            r6 = this;
            java.lang.String r0 = ""ruleComponent""
            kotlin.jvm.internal.i.e(r8, r0)
            java.lang.String r0 = ""*""
            r1 = 1
            r2 = 0
            if (r7 != 0) goto L22
            java.lang.String r7 = r8.getPackageName()
            boolean r7 = kotlin.jvm.internal.i.a(r7, r0)
            if (r7 == 0) goto L20
            java.lang.String r7 = r8.getClassName()
            boolean r7 = kotlin.jvm.internal.i.a(r7, r0)
            if (r7 == 0) goto L20
            goto L21
        L20:
            r1 = r2
        L21:
            return r1
        L22:
            java.lang.String r3 = r7.toString()
            java.lang.String r4 = ""activityComponent.toString()""
            kotlin.jvm.internal.i.d(r3, r4)
            r4 = 2
            r5 = 0
            boolean r0 = t0.d.r(r3, r0, r2, r4, r5)
            r0 = r0 ^ r1
            if (r0 == 0) goto L8f
            java.lang.String r0 = r7.getPackageName()
            java.lang.String r3 = r8.getPackageName()
            boolean r0 = kotlin.jvm.internal.i.a(r0, r3)
            if (r0 != 0) goto L5d
            java.lang.String r0 = r7.getPackageName()
            java.lang.String r3 = ""activityComponent.packageName""
            kotlin.jvm.internal.i.d(r0, r3)
            java.lang.String r3 = r8.getPackageName()
            java.lang.String r4 = ""ruleComponent.packageName""
            kotlin.jvm.internal.i.d(r3, r4)
            boolean r0 = r6.wildcardMatch(r0, r3)
            if (r0 == 0) goto L5b
            goto L5d
        L5b:
            r0 = r2
            goto L5e
        L5d:
            r0 = r1
        L5e:
            java.lang.String r3 = r7.getClassName()
            java.lang.String r4 = r8.getClassName()
            boolean r3 = kotlin.jvm.internal.i.a(r3, r4)
            if (r3 != 0) goto L87
            java.lang.String r7 = r7.getClassName()
            java.lang.String r3 = ""activityComponent.className""
            kotlin.jvm.internal.i.d(r7, r3)
            java.lang.String r8 = r8.getClassName()
            java.lang.String r3 = ""ruleComponent.className""
            kotlin.jvm.internal.i.d(r8, r3)
            boolean r7 = r6.wildcardMatch(r7, r8)
            if (r7 == 0) goto L85
            goto L87
        L85:
            r7 = r2
            goto L88
        L87:
            r7 = r1
        L88:
            if (r0 == 0) goto L8d
            if (r7 == 0) goto L8d
            goto L8e
        L8d:
            r1 = r2
        L8e:
            return r1
        L8f:
            java.lang.IllegalArgumentException r7 = new java.lang.IllegalArgumentException
            java.lang.String r8 = ""Wildcard can only be part of the rule.""
            java.lang.String r8 = r8.toString()
            r7.<init>(r8)
            throw r7
        */
    throw new UnsupportedOperationException(""Method not decompiled: androidx.window.embedding.MatcherUtils.areComponentsMatching$window_release(android.content.ComponentName, android.content.ComponentName):boolean"");
}"
"<e0.z: void f(java.util.Map,java.lang.Iterable)>","public static final <K, V> void f(Map<? super K, ? super V> map, Iterable<? extends d0.j<? extends K, ? extends V>> pairs) {
    kotlin.jvm.internal.i.e(map, ""<this>"");
    kotlin.jvm.internal.i.e(pairs, ""pairs"");
    for (d0.j<? extends K, ? extends V> jVar : pairs) {
        map.put(jVar.a(), jVar.b());
    }
}"
"<u0.l: void F()>","private final void F() {
    g0.d<T> dVar = this.f1310g;
    kotlinx.coroutines.internal.g gVar = dVar instanceof kotlinx.coroutines.internal.g ? (kotlinx.coroutines.internal.g) dVar : null;
    Throwable r2 = gVar != null ? gVar.r(this) : null;
    if (r2 == null) {
        return;
    }
    r();
    n(r2);
}"
"<u0.l: boolean K()>","private final boolean K() {
    do {
        int i2 = this._decision;
        if (i2 != 0) {
            if (i2 == 1) {
                return false;
            }
            throw new IllegalStateException(""Already resumed"".toString());
        }
    } while (!f1308j.compareAndSet(this, 0, 2));
    return true;
}"
"<u0.l: boolean A()>","private final boolean A() {
    return u0.c(this.f1339f) && ((kotlinx.coroutines.internal.g) this.f1310g).l();
}"
"<u0.l: kotlin.coroutines.jvm.internal.e getCallerFrame()>","// kotlin.coroutines.jvm.internal.e
@Override
public kotlin.coroutines.jvm.internal.e getCallerFrame() {
    g0.d<T> dVar = this.f1310g;
    if (dVar instanceof kotlin.coroutines.jvm.internal.e) {
        return (kotlin.coroutines.jvm.internal.e) dVar;
    }
    return null;
}"
"<u0.l: void j(n0.l,java.lang.Throwable)>","private final void j(n0.l<? super Throwable, d0.q> lVar, Throwable th) {
    try {
        lVar.invoke(th);
    } catch (Throwable th2) {
        h0.a(getContext(), new b0(kotlin.jvm.internal.i.j(""Exception in invokeOnCancellation handler for "", this), th2));
    }
}"
"<u0.l: boolean G()>","public final boolean G() {
    if (p0.a()) {
        if (!(this.f1339f == 2)) {
            throw new AssertionError();
        }
    }
    if (p0.a()) {
        if (!(this.f1312i != a2.f1281d)) {
            throw new AssertionError();
        }
    }
    Object obj = this._state;
    if (p0.a() && !(!(obj instanceof b2))) {
        throw new AssertionError();
    }
    if ((obj instanceof x) && ((x) obj).f1369d != null) {
        r();
        return false;
    }
    this._decision = 0;
    this._state = d.f1283d;
    return true;
}"
"<u0.l: void a(java.lang.Object,java.lang.Throwable)>","// u0.t0
@Override
public void a(Object obj, Throwable th) {
    while (true) {
        Object obj2 = this._state;
        if (obj2 instanceof b2) {
            throw new IllegalStateException(""Not completed"".toString());
        }
        if (obj2 instanceof y) {
            return;
        }
        if (obj2 instanceof x) {
            x xVar = (x) obj2;
            if (!(!xVar.c())) {
                throw new IllegalStateException(""Must be called at most once"".toString());
            }
            if (kotlinx.coroutines.internal.c.a(f1309k, this, obj2, x.b(xVar, null, null, null, null, th, 15, null))) {
                xVar.d(this, th);
                return;
            }
        } else if (kotlinx.coroutines.internal.c.a(f1309k, this, obj2, new x(obj2, null, null, null, th, 14, null))) {
            return;
        }
    }
}"
"<u0.l: void q(java.lang.Object)>","// u0.k
@Override
public void q(Object obj) {
    if (p0.a()) {
        if (!(obj == m.f1314a)) {
            throw new AssertionError();
        }
    }
    u(this.f1339f);
}"
"<u0.l: void r()>","public final void r() {
    x0 x0Var = this.f1312i;
    if (x0Var == null) {
        return;
    }
    x0Var.b();
    this.f1312i = a2.f1281d;
}"
"<u0.l: boolean M()>","private final boolean M() {
    do {
        int i2 = this._decision;
        if (i2 != 0) {
            if (i2 == 2) {
                return false;
            }
            throw new IllegalStateException(""Already suspended"".toString());
        }
    } while (!f1308j.compareAndSet(this, 0, 1));
    return true;
}"
"<u0.l: void C(n0.l,java.lang.Object)>","private final void C(n0.l<? super Throwable, d0.q> lVar, Object obj) {
    throw new IllegalStateException((""It's prohibited to register multiple handlers, tried to register "" + lVar + "", already has "" + obj).toString());
}"
"<u0.l: void l(n0.l,java.lang.Throwable)>","public final void l(n0.l<? super Throwable, d0.q> lVar, Throwable th) {
    try {
        lVar.invoke(th);
    } catch (Throwable th2) {
        h0.a(getContext(), new b0(kotlin.jvm.internal.i.j(""Exception in resume onCancellation handler for "", this), th2));
    }
}"
"<u0.l: boolean n(java.lang.Throwable)>","public boolean n(Throwable th) {
    Object obj;
    boolean z2;
    do {
        obj = this._state;
        if (!(obj instanceof b2)) {
            return false;
        }
        z2 = obj instanceof i;
    } while (!kotlinx.coroutines.internal.c.a(f1309k, this, obj, new o(this, th, z2)));
    i iVar = z2 ? (i) obj : null;
    if (iVar != null) {
        k(iVar, th);
    }
    t();
    u(this.f1339f);
    return true;
}"
"<u0.l: void u(int)>","private final void u(int i2) {
    if (K()) {
        return;
    }
    u0.a(this, i2);
}"
"<u0.l: void H(java.lang.Object,int,n0.l)>","private final void H(Object obj, int i2, n0.l<? super Throwable, d0.q> lVar) {
    Object obj2;
    do {
        obj2 = this._state;
        if (!(obj2 instanceof b2)) {
            if (obj2 instanceof o) {
                o oVar = (o) obj2;
                if (oVar.c()) {
                    if (lVar == null) {
                        return;
                    }
                    l(lVar, oVar.f1373a);
                    return;
                }
            }
            i(obj);
            throw new d0.d();
        }
    } while (!kotlinx.coroutines.internal.c.a(f1309k, this, obj2, J((b2) obj2, obj, i2, lVar, null)));
    t();
    u(i2);
}"
"<u0.l: g0.g getContext()>","// g0.d
@Override
public g0.g getContext() {
    return this.f1311h;
}"
"<u0.l: void o(java.lang.Object,n0.l)>","// u0.k
@Override
public void o(T t2, n0.l<? super Throwable, d0.q> lVar) {
    H(t2, this.f1339f, lVar);
}"
"<u0.l: void E(java.lang.Throwable)>","public final void E(Throwable th) {
    if (p(th)) {
        return;
    }
    n(th);
    t();
}"
"<u0.l: void t()>","private final void t() {
    if (A()) {
        return;
    }
    r();
}"
"<u0.l: void I(u0.l,java.lang.Object,int,n0.l,int,java.lang.Object)>","/* JADX WARN: Multi-variable type inference failed */
static /* synthetic */
void I(l lVar, Object obj, int i2, n0.l lVar2, int i3, Object obj2) {
    if (obj2 != null) {
        throw new UnsupportedOperationException(""Super calls with default arguments not supported in this target, function: resumeImpl"");
    }
    if ((i3 & 4) != 0) {
        lVar2 = null;
    }
    lVar.H(obj, i2, lVar2);
}"
"<u0.l: void b(n0.l)>","// u0.k
@Override
public void b(n0.l<? super Throwable, d0.q> lVar) {
    i B = B(lVar);
    while (true) {
        Object obj = this._state;
        if (obj instanceof d) {
            if (kotlinx.coroutines.internal.c.a(f1309k, this, obj, B)) {
                return;
            }
        } else if (obj instanceof i) {
            C(lVar, obj);
        } else {
            boolean z2 = obj instanceof y;
            if (z2) {
                y yVar = (y) obj;
                if (!yVar.b()) {
                    C(lVar, obj);
                }
                if (obj instanceof o) {
                    if (!z2) {
                        yVar = null;
                    }
                    j(lVar, yVar != null ? yVar.f1373a : null);
                    return;
                }
                return;
            }
            if (obj instanceof x) {
                x xVar = (x) obj;
                if (xVar.f1367b != null) {
                    C(lVar, obj);
                }
                if (B instanceof e) {
                    return;
                }
                if (xVar.c()) {
                    j(lVar, xVar.f1370e);
                    return;
                } else {
                    if (kotlinx.coroutines.internal.c.a(f1309k, this, obj, x.b(xVar, null, B, null, null, null, 29, null))) {
                        return;
                    }
                }
            } else {
                if (B instanceof e) {
                    return;
                }
                if (kotlinx.coroutines.internal.c.a(f1309k, this, obj, new x(obj, B, null, null, null, 28, null))) {
                    return;
                }
            }
        }
    }
}"
"<u0.l: boolean p(java.lang.Throwable)>","private final boolean p(Throwable th) {
    if (A()) {
        return ((kotlinx.coroutines.internal.g) this.f1310g).n(th);
    }
    return false;
}"
"<u0.l: void k(u0.i,java.lang.Throwable)>","public final void k(i iVar, Throwable th) {
    try {
        iVar.a(th);
    } catch (Throwable th2) {
        h0.a(getContext(), new b0(kotlin.jvm.internal.i.j(""Exception in invokeOnCancellation handler for "", this), th2));
    }
}"
"<u0.l: kotlinx.coroutines.internal.z L(java.lang.Object,java.lang.Object,n0.l)>","private final kotlinx.coroutines.internal.z L(Object obj, Object obj2, n0.l<? super Throwable, d0.q> lVar) {
    Object obj3;
    do {
        obj3 = this._state;
        if (!(obj3 instanceof b2)) {
            if (!(obj3 instanceof x) || obj2 == null) {
                return null;
            }
            x xVar = (x) obj3;
            if (xVar.f1369d != obj2) {
                return null;
            }
            if (!p0.a() || kotlin.jvm.internal.i.a(xVar.f1366a, obj)) {
                return m.f1314a;
            }
            throw new AssertionError();
        }
    } while (!kotlinx.coroutines.internal.c.a(f1309k, this, obj3, J((b2) obj3, obj, this.f1339f, lVar, obj2)));
    t();
    return m.f1314a;
}"
"<u0.l: void resumeWith(java.lang.Object)>","// g0.d
@Override
public void resumeWith(Object obj) {
    I(this, c0.c(obj, this), this.f1339f, null, 4, null);
}"
"<b.c: void g(java.lang.Object,java.lang.Object)>","protected abstract void g(K k2, V v2);"
"<b.c: boolean p(java.util.Map,java.util.Collection)>","public static <K, V> boolean p(Map<K, V> map, Collection<?> collection) {
    int size = map.size();
    Iterator<K> it = map.keySet().iterator();
    while (it.hasNext()) {
        if (!collection.contains(it.next())) {
            it.remove();
        }
    }
    return size != map.size();
}"
"<b.c: boolean k(java.util.Set,java.lang.Object)>","public static <T> boolean k(Set<T> set, Object obj) {
    if (set == obj) {
        return true;
    }
    if (obj instanceof Set) {
        Set set2 = (Set) obj;
        try {
            if (set.size() == set2.size()) {
                if (set.containsAll(set2)) {
                    return true;
                }
            }
            return false;
        } catch (ClassCastException | NullPointerException unused) {
        }
    }
    return false;
}"
"<b.c: int f(java.lang.Object)>","protected abstract int f(Object obj);"
"<b.c: int d()>","protected abstract int d();"
"<b.c: int e(java.lang.Object)>","protected abstract int e(Object obj);"
"<b.c: void h(int)>","protected abstract void h(int i2);"
"<b.c: boolean j(java.util.Map,java.util.Collection)>","public static <K, V> boolean j(Map<K, V> map, Collection<?> collection) {
    Iterator<?> it = collection.iterator();
    while (it.hasNext()) {
        if (!map.containsKey(it.next())) {
            return false;
        }
    }
    return true;
}"
"<b.c: void a()>","protected abstract void a();"
"<b.c: boolean o(java.util.Map,java.util.Collection)>","public static <K, V> boolean o(Map<K, V> map, Collection<?> collection) {
    int size = map.size();
    Iterator<?> it = collection.iterator();
    while (it.hasNext()) {
        map.remove(it.next());
    }
    return size != map.size();
}"
"<io.flutter.embedding.android.a: boolean f(android.view.MotionEvent)>","public boolean f(MotionEvent motionEvent) {
    return g(motionEvent, f201e);
}"
"<io.flutter.embedding.android.a: int c(int)>","private int c(int i2) {
    if (i2 == 4) {
        return 7;
    }
    if (i2 == 5) {
        return 8;
    }
    if (i2 == 6 || i2 == 0) {
        return 9;
    }
    throw new AssertionError(""Unexpected pointer change"");
}"
"<io.flutter.embedding.android.a: void a(android.view.MotionEvent,int,int,int,android.graphics.Matrix,java.nio.ByteBuffer)>","private void a(MotionEvent motionEvent, int i2, int i3, int i4, Matrix matrix, ByteBuffer byteBuffer) {
    long j2;
    long j3;
    double d2;
    double d3;
    double d4;
    double d5;
    double d6;
    InputDevice.MotionRange motionRange;
    if (i3 == -1) {
        return;
    }
    long d7 = this.f204c ? this.f203b.c(motionEvent).d() : 0L;
    int d8 = d(motionEvent.getToolType(i2));
    float[] fArr = { motionEvent.getX(i2), motionEvent.getY(i2) };
    matrix.mapPoints(fArr);
    if (d8 == 1) {
        j2 = motionEvent.getButtonState() & 31;
        if (j2 == 0 && motionEvent.getSource() == 8194 && i3 == 4) {
            this.f205d.put(Integer.valueOf(motionEvent.getPointerId(i2)), fArr);
        }
    } else {
        j2 = d8 == 2 ? (motionEvent.getButtonState() >> 4) & 15 : 0L;
    }
    boolean containsKey = this.f205d.containsKey(Integer.valueOf(motionEvent.getPointerId(i2)));
    int i5 = motionEvent.getActionMasked() == 8 ? 1 : 0;
    long eventTime = motionEvent.getEventTime() * 1000;
    byteBuffer.putLong(d7);
    byteBuffer.putLong(eventTime);
    if (containsKey) {
        byteBuffer.putLong(c(i3));
        j3 = 4;
    } else {
        byteBuffer.putLong(i3);
        j3 = d8;
    }
    byteBuffer.putLong(j3);
    byteBuffer.putLong(i5);
    byteBuffer.putLong(motionEvent.getPointerId(i2));
    byteBuffer.putLong(0L);
    if (containsKey) {
        float[] fArr2 = this.f205d.get(Integer.valueOf(motionEvent.getPointerId(i2)));
        byteBuffer.putDouble(fArr2[0]);
        byteBuffer.putDouble(fArr2[1]);
    } else {
        byteBuffer.putDouble(fArr[0]);
        byteBuffer.putDouble(fArr[1]);
    }
    byteBuffer.putDouble(0.0d);
    byteBuffer.putDouble(0.0d);
    byteBuffer.putLong(j2);
    byteBuffer.putLong(0L);
    byteBuffer.putLong(0L);
    byteBuffer.putDouble(motionEvent.getPressure(i2));
    if (motionEvent.getDevice() == null || (motionRange = motionEvent.getDevice().getMotionRange(2)) == null) {
        d2 = 1.0d;
        d3 = 0.0d;
    } else {
        d3 = motionRange.getMin();
        d2 = motionRange.getMax();
    }
    byteBuffer.putDouble(d3);
    byteBuffer.putDouble(d2);
    if (d8 == 2) {
        byteBuffer.putDouble(motionEvent.getAxisValue(24, i2));
        d4 = 0.0d;
    } else {
        d4 = 0.0d;
        byteBuffer.putDouble(0.0d);
    }
    byteBuffer.putDouble(d4);
    byteBuffer.putDouble(motionEvent.getSize(i2));
    byteBuffer.putDouble(motionEvent.getToolMajor(i2));
    byteBuffer.putDouble(motionEvent.getToolMinor(i2));
    byteBuffer.putDouble(d4);
    byteBuffer.putDouble(d4);
    byteBuffer.putDouble(motionEvent.getAxisValue(8, i2));
    if (d8 == 2) {
        byteBuffer.putDouble(motionEvent.getAxisValue(25, i2));
    } else {
        byteBuffer.putDouble(d4);
    }
    byteBuffer.putLong(i4);
    if (i5 == 1) {
        byteBuffer.putDouble(-motionEvent.getAxisValue(10));
        d5 = -motionEvent.getAxisValue(9);
    } else {
        d5 = 0.0d;
        byteBuffer.putDouble(0.0d);
    }
    byteBuffer.putDouble(d5);
    if (containsKey) {
        float[] fArr3 = this.f205d.get(Integer.valueOf(motionEvent.getPointerId(i2)));
        byteBuffer.putDouble(fArr[0] - fArr3[0]);
        byteBuffer.putDouble(fArr[1] - fArr3[1]);
        d6 = 0.0d;
    } else {
        d6 = 0.0d;
        byteBuffer.putDouble(0.0d);
        byteBuffer.putDouble(0.0d);
    }
    byteBuffer.putDouble(d6);
    byteBuffer.putDouble(d6);
    byteBuffer.putDouble(1.0d);
    byteBuffer.putDouble(d6);
    if (containsKey && c(i3) == 9) {
        this.f205d.remove(Integer.valueOf(motionEvent.getPointerId(i2)));
    }
}"
"<io.flutter.embedding.android.a: int d(int)>","private int d(int i2) {
    if (i2 == 1) {
        return 0;
    }
    if (i2 == 2) {
        return 2;
    }
    if (i2 != 3) {
        return i2 != 4 ? 5 : 3;
    }
    return 1;
}"
"<io.flutter.embedding.android.a: boolean e(android.view.MotionEvent)>","public boolean e(MotionEvent motionEvent) {
    boolean z2 = Build.VERSION.SDK_INT >= 18 && motionEvent.isFromSource(2);
    boolean z3 = motionEvent.getActionMasked() == 7 || motionEvent.getActionMasked() == 8;
    if (!z2 || !z3) {
        return false;
    }
    int b2 = b(motionEvent.getActionMasked());
    ByteBuffer allocateDirect = ByteBuffer.allocateDirect(motionEvent.getPointerCount() * 35 * 8);
    allocateDirect.order(ByteOrder.LITTLE_ENDIAN);
    a(motionEvent, motionEvent.getActionIndex(), b2, 0, f201e, allocateDirect);
    if (allocateDirect.position() % 280 != 0) {
        throw new AssertionError(""Packet position is not on field boundary."");
    }
    this.f202a.i(allocateDirect, allocateDirect.position());
    return true;
}"
"<io.flutter.embedding.android.a: boolean g(android.view.MotionEvent,android.graphics.Matrix)>","/* JADX WARN: Removed duplicated region for block: B:15:0x0077  */
/* JADX WARN: Removed duplicated region for block: B:18:0x0081  */
/*
        Code decompiled incorrectly, please refer to instructions dump.
        To view partially-correct add '--show-bad-code' argument
    */
public boolean g(android.view.MotionEvent r13, android.graphics.Matrix r14) {
    /*
            r12 = this;
            int r0 = r13.getPointerCount()
            int r1 = r0 * 35
            int r1 = r1 * 8
            java.nio.ByteBuffer r1 = java.nio.ByteBuffer.allocateDirect(r1)
            java.nio.ByteOrder r2 = java.nio.ByteOrder.LITTLE_ENDIAN
            r1.order(r2)
            int r2 = r13.getActionMasked()
            int r3 = r13.getActionMasked()
            int r9 = r12.b(r3)
            r3 = 0
            r10 = 1
            if (r2 == 0) goto L27
            r4 = 5
            if (r2 != r4) goto L25
            goto L27
        L25:
            r4 = r3
            goto L28
        L27:
            r4 = r10
        L28:
            if (r4 != 0) goto L31
            if (r2 == r10) goto L2f
            r5 = 6
            if (r2 != r5) goto L31
        L2f:
            r2 = r10
            goto L32
        L31:
            r2 = r3
        L32:
            if (r4 == 0) goto L42
        L34:
            int r4 = r13.getActionIndex()
            r6 = 0
            r2 = r12
            r3 = r13
            r5 = r9
            r7 = r14
            r8 = r1
            r2.a(r3, r4, r5, r6, r7, r8)
            goto L6f
        L42:
            r11 = r3
            if (r2 == 0) goto L60
        L45:
            if (r11 >= r0) goto L34
            int r2 = r13.getActionIndex()
            if (r11 == r2) goto L5d
            int r2 = r13.getToolType(r11)
            if (r2 != r10) goto L5d
            r5 = 5
            r6 = 1
            r2 = r12
            r3 = r13
            r4 = r11
            r7 = r14
            r8 = r1
            r2.a(r3, r4, r5, r6, r7, r8)
        L5d:
            int r11 = r11 + 1
            goto L45
        L60:
            if (r11 >= r0) goto L6f
            r6 = 0
            r2 = r12
            r3 = r13
            r4 = r11
            r5 = r9
            r7 = r14
            r8 = r1
            r2.a(r3, r4, r5, r6, r7, r8)
            int r11 = r11 + 1
            goto L60
        L6f:
            int r13 = r1.position()
            int r13 = r13 % 280
            if (r13 != 0) goto L81
            w.a r13 = r12.f202a
            int r14 = r1.position()
            r13.i(r1, r14)
            return r10
        L81:
            java.lang.AssertionError r13 = new java.lang.AssertionError
            java.lang.String r14 = ""Packet position is not on field boundary""
            r13.<init>(r14)
            throw r13
        */
    throw new UnsupportedOperationException(""Method not decompiled: io.flutter.embedding.android.a.g(android.view.MotionEvent, android.graphics.Matrix):boolean"");
}"
"<io.flutter.embedding.android.a: int b(int)>","private int b(int i2) {
    if (i2 == 0) {
        return 4;
    }
    if (i2 == 1) {
        return 6;
    }
    if (i2 == 5) {
        return 4;
    }
    if (i2 == 6) {
        return 6;
    }
    if (i2 == 2) {
        return 5;
    }
    if (i2 == 7) {
        return 3;
    }
    if (i2 == 3) {
        return 0;
    }
    return i2 == 8 ? 3 : -1;
}"
"<kotlinx.coroutines.internal.d: void d(java.lang.Object,java.lang.Object)>","public abstract void d(T t2, Object obj);"
"<kotlinx.coroutines.internal.d: long f()>","public long f() {
    return 0L;
}"
"<androidx.window.layout.DisplayCompatHelperApi17: void getRealSize(android.view.Display,android.graphics.Point)>","public final void getRealSize(Display display, Point point) {
    i.e(display, ""display"");
    i.e(point, ""point"");
    display.getRealSize(point);
}"
"<org.chromium.support_lib_boundary.WebViewRendererClientBoundaryInterface: void onRendererUnresponsive(android.webkit.WebView,java.lang.reflect.InvocationHandler)>","void onRendererUnresponsive(WebView webView, InvocationHandler invocationHandler);"
"<org.chromium.support_lib_boundary.WebViewRendererClientBoundaryInterface: void onRendererResponsive(android.webkit.WebView,java.lang.reflect.InvocationHandler)>","void onRendererResponsive(WebView webView, InvocationHandler invocationHandler);"
"<io.flutter.plugins.webviewflutter.f2: void b0(io.flutter.plugins.webviewflutter.k$c0,java.lang.Object,y.a$e)>","public static /* synthetic */
void b0(k.c0 c0Var, Object obj, a.e eVar) {
    Map b2;
    Number number;
    HashMap hashMap = new HashMap();
    try {
        number = (Number) ((ArrayList) obj).get(0);
    } catch (Error | RuntimeException e2) {
        b2 = k.b(e2);
        hashMap.put(""error"", b2);
    }
    if (number == null) {
        throw new NullPointerException(""instanceIdArg unexpectedly null."");
    }
    hashMap.put(""result"", c0Var.t(Long.valueOf(number.longValue())));
    eVar.a(hashMap);
}"
"<io.flutter.plugins.webviewflutter.f2: void X(io.flutter.plugins.webviewflutter.k$c0,java.lang.Object,y.a$e)>","public static /* synthetic */
void X(k.c0 c0Var, Object obj, a.e eVar) {
    Map b2;
    ArrayList arrayList;
    Number number;
    HashMap hashMap = new HashMap();
    try {
        arrayList = (ArrayList) obj;
        number = (Number) arrayList.get(0);
    } catch (Error | RuntimeException e2) {
        b2 = k.b(e2);
        hashMap.put(""error"", b2);
    }
    if (number == null) {
        throw new NullPointerException(""instanceIdArg unexpectedly null."");
    }
    String str = (String) arrayList.get(1);
    if (str == null) {
        throw new NullPointerException(""urlArg unexpectedly null."");
    }
    Map<String, String> map = (Map) arrayList.get(2);
    if (map == null) {
        throw new NullPointerException(""headersArg unexpectedly null."");
    }
    c0Var.r(Long.valueOf(number.longValue()), str, map);
    hashMap.put(""result"", null);
    eVar.a(hashMap);
}"
"<io.flutter.plugins.webviewflutter.f2: void J(io.flutter.plugins.webviewflutter.k$c0,java.lang.Object,y.a$e)>","public static /* synthetic */
void J(k.c0 c0Var, Object obj, a.e eVar) {
    Map b2;
    ArrayList arrayList;
    Number number;
    HashMap hashMap = new HashMap();
    try {
        arrayList = (ArrayList) obj;
        number = (Number) arrayList.get(0);
    } catch (Error | RuntimeException e2) {
        b2 = k.b(e2);
        hashMap.put(""error"", b2);
    }
    if (number == null) {
        throw new NullPointerException(""instanceIdArg unexpectedly null."");
    }
    Number number2 = (Number) arrayList.get(1);
    if (number2 == null) {
        throw new NullPointerException(""xArg unexpectedly null."");
    }
    Number number3 = (Number) arrayList.get(2);
    if (number3 == null) {
        throw new NullPointerException(""yArg unexpectedly null."");
    }
    c0Var.s(Long.valueOf(number.longValue()), Long.valueOf(number2.longValue()), Long.valueOf(number3.longValue()));
    hashMap.put(""result"", null);
    eVar.a(hashMap);
}"
