"descriptor","code"
"<android.content.BroadcastReceiver: void abortBroadcast()>","<android.content.BroadcastReceiver: void abortBroadcast()>"
"<java.net.NetworkInterface: void <init>()>","<java.net.NetworkInterface: void <init>()>"
"<android.media.session.MediaController$Callback: void onSessionDestroyed()>","<android.media.session.MediaController$Callback: void onSessionDestroyed()>"
"<android.media.MediaDescription$Builder: android.media.MediaDescription$Builder setDescription(java.lang.CharSequence)>","<android.media.MediaDescription$Builder: android.media.MediaDescription$Builder setDescription(java.lang.CharSequence)>"
"<android.content.Context: void revokeUriPermission(android.net.Uri,int)>","<android.content.Context: void revokeUriPermission(android.net.Uri,int)>"
"<android.view.ViewPropertyAnimator: android.view.ViewPropertyAnimator scaleY(float)>","<android.view.ViewPropertyAnimator: android.view.ViewPropertyAnimator scaleY(float)>"
"<java.time.ZonedDateTime: java.lang.Object query(java.time.temporal.TemporalQuery)>","<java.time.ZonedDateTime: java.lang.Object query(java.time.temporal.TemporalQuery)>"
"<android.content.ContextWrapper: void unregisterReceiver(android.content.BroadcastReceiver)>","<android.content.ContextWrapper: void unregisterReceiver(android.content.BroadcastReceiver)>"
"<java.nio.channels.NetworkChannel: java.util.Set supportedOptions()>","<java.nio.channels.NetworkChannel: java.util.Set supportedOptions()>"
"<java.time.OffsetTime: int compareTo(java.lang.Object)>","<java.time.OffsetTime: int compareTo(java.lang.Object)>"
"<android.view.accessibility.AccessibilityNodeInfo: java.lang.CharSequence getPackageName()>","<android.view.accessibility.AccessibilityNodeInfo: java.lang.CharSequence getPackageName()>"
"<java.time.ZonedDateTime: java.time.ZonedDateTime plusHours(long)>","<java.time.ZonedDateTime: java.time.ZonedDateTime plusHours(long)>"
"<android.text.TextUtils: boolean isEmpty(java.lang.CharSequence)>","<android.text.TextUtils: boolean isEmpty(java.lang.CharSequence)>"
"<android.icu.util.ULocale: java.lang.String getCountry()>","<android.icu.util.ULocale: java.lang.String getCountry()>"
"<java.lang.String: int lastIndexOf(int,int)>","<java.lang.String: int lastIndexOf(int,int)>"
"<android.view.ActionProvider: boolean onPerformDefaultAction()>","<android.view.ActionProvider: boolean onPerformDefaultAction()>"
"<java.io.Writer: void write(java.lang.String)>","<java.io.Writer: void write(java.lang.String)>"
"<java.util.Arrays: int binarySearch(float[],int,int,float)>","<java.util.Arrays: int binarySearch(float[],int,int,float)>"
"<android.content.Intent: double[] getDoubleArrayExtra(java.lang.String)>","<android.content.Intent: double[] getDoubleArrayExtra(java.lang.String)>"
"<java.time.LocalDate: java.time.ZonedDateTime atStartOfDay(java.time.ZoneId)>","<java.time.LocalDate: java.time.ZonedDateTime atStartOfDay(java.time.ZoneId)>"
"<java.util.ArrayList: boolean remove(java.lang.Object)>","<java.util.ArrayList: boolean remove(java.lang.Object)>"
"<android.view.View: android.graphics.drawable.Drawable getHorizontalScrollbarThumbDrawable()>","<android.view.View: android.graphics.drawable.Drawable getHorizontalScrollbarThumbDrawable()>"
"<android.media.session.MediaSession$Callback: void onPrepareFromMediaId(java.lang.String,android.os.Bundle)>","<android.media.session.MediaSession$Callback: void onPrepareFromMediaId(java.lang.String,android.os.Bundle)>"
"<android.graphics.drawable.ColorDrawable: void <init>(int)>","<android.graphics.drawable.ColorDrawable: void <init>(int)>"
"<java.util.stream.IntStream: java.util.stream.IntStream$Builder builder()>","<java.util.stream.IntStream: java.util.stream.IntStream$Builder builder()>"
"<android.widget.ProgressBar: void setMinHeight(int)>","<android.widget.ProgressBar: void setMinHeight(int)>"
"<android.view.KeyEvent: void <init>(long,long,int,int,int,int,int,int,int)>","<android.view.KeyEvent: void <init>(long,long,int,int,int,int,int,int,int)>"
"<android.content.Loader: boolean isStarted()>","<android.content.Loader: boolean isStarted()>"
"<android.webkit.CookieManager: boolean allowFileSchemeCookies()>","<android.webkit.CookieManager: boolean allowFileSchemeCookies()>"
"<android.widget.ImageView: void setColorFilter(int,android.graphics.PorterDuff$Mode)>","<android.widget.ImageView: void setColorFilter(int,android.graphics.PorterDuff$Mode)>"
"<android.transition.Transition: boolean isTransitionRequired(android.transition.TransitionValues,android.transition.TransitionValues)>","<android.transition.Transition: boolean isTransitionRequired(android.transition.TransitionValues,android.transition.TransitionValues)>"
"<android.media.session.MediaSession: void <init>(android.content.Context,java.lang.String,android.os.Bundle)>","<android.media.session.MediaSession: void <init>(android.content.Context,java.lang.String,android.os.Bundle)>"
"<android.content.pm.PermissionInfo: void <clinit>()>","<android.content.pm.PermissionInfo: void <clinit>()>"
"<android.view.ViewGroup$MarginLayoutParams: int getLayoutDirection()>","<android.view.ViewGroup$MarginLayoutParams: int getLayoutDirection()>"
"<android.view.ViewGroup: void dispatchFinishTemporaryDetach()>","<android.view.ViewGroup: void dispatchFinishTemporaryDetach()>"
"<java.util.Date: long UTC(int,int,int,int,int,int)>","<java.util.Date: long UTC(int,int,int,int,int,int)>"
"<android.graphics.Paint: float measureText(char[],int,int)>","<android.graphics.Paint: float measureText(char[],int,int)>"
"<android.content.pm.PackageManager: boolean hasSystemFeature(java.lang.String)>","<android.content.pm.PackageManager: boolean hasSystemFeature(java.lang.String)>"
"<java.util.Spliterator$OfPrimitive: void forEachRemaining(java.lang.Object)>","<java.util.Spliterator$OfPrimitive: void forEachRemaining(java.lang.Object)>"
"<android.webkit.WebSettings: void setSafeBrowsingEnabled(boolean)>","<android.webkit.WebSettings: void setSafeBrowsingEnabled(boolean)>"
"<java.time.chrono.Era: int get(java.time.temporal.TemporalField)>","<java.time.chrono.Era: int get(java.time.temporal.TemporalField)>"
"<android.view.inputmethod.InputMethodManager: void showInputMethodAndSubtypeEnabler(java.lang.String)>","<android.view.inputmethod.InputMethodManager: void showInputMethodAndSubtypeEnabler(java.lang.String)>"
"<java.util.Scanner: void <init>(java.nio.channels.ReadableByteChannel,java.lang.String)>","<java.util.Scanner: void <init>(java.nio.channels.ReadableByteChannel,java.lang.String)>"
"<android.widget.RelativeLayout: boolean shouldDelayChildPressedState()>","<android.widget.RelativeLayout: boolean shouldDelayChildPressedState()>"
"<android.os.ParcelFileDescriptor: void closeWithError(java.lang.String)>","<android.os.ParcelFileDescriptor: void closeWithError(java.lang.String)>"
"<java.util.NavigableMap: java.lang.Object floorKey(java.lang.Object)>","<java.util.NavigableMap: java.lang.Object floorKey(java.lang.Object)>"
"<java.lang.ClassLoader: java.lang.Class loadClass(java.lang.String)>","<java.lang.ClassLoader: java.lang.Class loadClass(java.lang.String)>"
"<java.time.Period: java.time.Period minus(java.time.temporal.TemporalAmount)>","<java.time.Period: java.time.Period minus(java.time.temporal.TemporalAmount)>"
"<android.telephony.PhoneStateListener: void onCellLocationChanged(android.telephony.CellLocation)>","<android.telephony.PhoneStateListener: void onCellLocationChanged(android.telephony.CellLocation)>"
"<org.json.JSONObject: org.json.JSONArray getJSONArray(java.lang.String)>","<org.json.JSONObject: org.json.JSONArray getJSONArray(java.lang.String)>"
"<android.widget.ProgressBar: android.graphics.PorterDuff$Mode getProgressBackgroundTintMode()>","<android.widget.ProgressBar: android.graphics.PorterDuff$Mode getProgressBackgroundTintMode()>"
"<android.view.ViewTreeObserver: void addOnDrawListener(android.view.ViewTreeObserver$OnDrawListener)>","<android.view.ViewTreeObserver: void addOnDrawListener(android.view.ViewTreeObserver$OnDrawListener)>"
"<java.io.InputStream: long skip(long)>","<java.io.InputStream: long skip(long)>"
"<android.net.ProxyInfo: void <clinit>()>","<android.net.ProxyInfo: void <clinit>()>"
"<android.content.pm.PackageManager: android.content.pm.ModuleInfo getModuleInfo(java.lang.String,int)>","<android.content.pm.PackageManager: android.content.pm.ModuleInfo getModuleInfo(java.lang.String,int)>"
"<android.widget.TextView: android.view.textclassifier.TextClassifier getTextClassifier()>","<android.widget.TextView: android.view.textclassifier.TextClassifier getTextClassifier()>"
"<java.util.concurrent.ConcurrentLinkedQueue: boolean offer(java.lang.Object)>","<java.util.concurrent.ConcurrentLinkedQueue: boolean offer(java.lang.Object)>"
"<java.time.chrono.ChronoLocalDateTime: java.time.temporal.Temporal plus(long,java.time.temporal.TemporalUnit)>","<java.time.chrono.ChronoLocalDateTime: java.time.temporal.Temporal plus(long,java.time.temporal.TemporalUnit)>"
"<android.webkit.WebView: void onScrollChanged(int,int,int,int)>","<android.webkit.WebView: void onScrollChanged(int,int,int,int)>"
"<java.util.Scanner: java.lang.String next(java.util.regex.Pattern)>","<java.util.Scanner: java.lang.String next(java.util.regex.Pattern)>"
"<android.view.accessibility.AccessibilityNodeInfo: android.view.accessibility.AccessibilityNodeInfo focusSearch(int)>","<android.view.accessibility.AccessibilityNodeInfo: android.view.accessibility.AccessibilityNodeInfo focusSearch(int)>"
"<android.app.FragmentTransaction: android.app.FragmentTransaction setBreadCrumbTitle(int)>","<android.app.FragmentTransaction: android.app.FragmentTransaction setBreadCrumbTitle(int)>"
"<java.util.LinkedList: java.lang.Object pollLast()>","<java.util.LinkedList: java.lang.Object pollLast()>"
"<android.app.PendingIntent: android.app.PendingIntent getActivities(android.content.Context,int,android.content.Intent[],int)>","<android.app.PendingIntent: android.app.PendingIntent getActivities(android.content.Context,int,android.content.Intent[],int)>"
"<android.app.Fragment: void onViewStateRestored(android.os.Bundle)>","<android.app.Fragment: void onViewStateRestored(android.os.Bundle)>"
"<android.media.MediaMetadata$Builder: android.media.MediaMetadata build()>","<android.media.MediaMetadata$Builder: android.media.MediaMetadata build()>"
"<java.time.zone.ZoneOffsetTransition: java.time.zone.ZoneOffsetTransition of(java.time.LocalDateTime,java.time.ZoneOffset,java.time.ZoneOffset)>","<java.time.zone.ZoneOffsetTransition: java.time.zone.ZoneOffsetTransition of(java.time.LocalDateTime,java.time.ZoneOffset,java.time.ZoneOffset)>"
"<android.view.accessibility.AccessibilityNodeInfo: void recycle()>","<android.view.accessibility.AccessibilityNodeInfo: void recycle()>"
"<android.graphics.Bitmap: void setColorSpace(android.graphics.ColorSpace)>","<android.graphics.Bitmap: void setColorSpace(android.graphics.ColorSpace)>"
"<java.util.regex.MatchResult: int groupCount()>","<java.util.regex.MatchResult: int groupCount()>"
"<android.webkit.WebView: void clearMatches()>","<android.webkit.WebView: void clearMatches()>"
"<android.webkit.WebView: boolean canGoBackOrForward(int)>","<android.webkit.WebView: boolean canGoBackOrForward(int)>"
"<android.view.View: void resetPivot()>","<android.view.View: void resetPivot()>"
"<java.util.concurrent.ConcurrentLinkedQueue: int size()>","<java.util.concurrent.ConcurrentLinkedQueue: int size()>"
"<android.media.VolumeProvider: int getMaxVolume()>","<android.media.VolumeProvider: int getMaxVolume()>"
"<NativeStorage$9: void <init>(NativeStorage,org.json.JSONArray,org.apache.cordova.CallbackContext)>","<NativeStorage$9: void <init>(NativeStorage,org.json.JSONArray,org.apache.cordova.CallbackContext)>"
"<android.content.pm.PackageManager: android.graphics.drawable.Drawable getActivityIcon(android.content.Intent)>","<android.content.pm.PackageManager: android.graphics.drawable.Drawable getActivityIcon(android.content.Intent)>"
"<java.time.Period: java.time.temporal.Temporal addTo(java.time.temporal.Temporal)>","<java.time.Period: java.time.temporal.Temporal addTo(java.time.temporal.Temporal)>"
"<android.os.Parcel: void writeMap(java.util.Map)>","<android.os.Parcel: void writeMap(java.util.Map)>"
"<android.app.Fragment: android.view.View onCreateView(android.view.LayoutInflater,android.view.ViewGroup,android.os.Bundle)>","<android.app.Fragment: android.view.View onCreateView(android.view.LayoutInflater,android.view.ViewGroup,android.os.Bundle)>"
"<java.util.stream.DoubleStream: boolean allMatch(java.util.function.DoublePredicate)>","<java.util.stream.DoubleStream: boolean allMatch(java.util.function.DoublePredicate)>"
"<java.nio.FloatBuffer: int hashCode()>","<java.nio.FloatBuffer: int hashCode()>"
"<java.util.List: java.util.List of(java.lang.Object[])>","<java.util.List: java.util.List of(java.lang.Object[])>"
"<android.telephony.TelephonyManager: boolean setVoiceMailNumber(java.lang.String,java.lang.String)>","<android.telephony.TelephonyManager: boolean setVoiceMailNumber(java.lang.String,java.lang.String)>"
"<java.util.TreeMap: java.util.Map$Entry firstEntry()>","<java.util.TreeMap: java.util.Map$Entry firstEntry()>"
"<android.telecom.PhoneAccountHandle: java.lang.String toString()>","<android.telecom.PhoneAccountHandle: java.lang.String toString()>"
"<java.time.ZoneOffset: long getLong(java.time.temporal.TemporalField)>","<java.time.ZoneOffset: long getLong(java.time.temporal.TemporalField)>"
"<android.animation.Animator$AnimatorListener: void onAnimationEnd(android.animation.Animator,boolean)>","<android.animation.Animator$AnimatorListener: void onAnimationEnd(android.animation.Animator,boolean)>"
"<android.webkit.WebView: void savePassword(java.lang.String,java.lang.String,java.lang.String)>","<android.webkit.WebView: void savePassword(java.lang.String,java.lang.String,java.lang.String)>"
"<android.widget.TextView: void setInputType(int)>","<android.widget.TextView: void setInputType(int)>"
"<android.print.PrintAttributes: void <clinit>()>","<android.print.PrintAttributes: void <clinit>()>"
"<android.app.VoiceInteractor$Prompt: int describeContents()>","<android.app.VoiceInteractor$Prompt: int describeContents()>"
"<android.graphics.Canvas: boolean quickReject(android.graphics.RectF)>","<android.graphics.Canvas: boolean quickReject(android.graphics.RectF)>"
"<java.lang.String: int codePointCount(int,int)>","<java.lang.String: int codePointCount(int,int)>"
"<java.time.ZonedDateTime: void <init>()>","<java.time.ZonedDateTime: void <init>()>"
"<java.time.temporal.Temporal: java.time.temporal.Temporal 'with'(java.time.temporal.TemporalField,long)>","<java.time.temporal.Temporal: java.time.temporal.Temporal 'with'(java.time.temporal.TemporalField,long)>"
"<java.lang.Math: int addExact(int,int)>","<java.lang.Math: int addExact(int,int)>"
"<android.widget.ProgressBar: void setSecondaryProgressTintList(android.content.res.ColorStateList)>","<android.widget.ProgressBar: void setSecondaryProgressTintList(android.content.res.ColorStateList)>"
"<android.widget.Toolbar: boolean checkLayoutParams(android.view.ViewGroup$LayoutParams)>","<android.widget.Toolbar: boolean checkLayoutParams(android.view.ViewGroup$LayoutParams)>"
"<android.graphics.Insets: android.graphics.Insets min(android.graphics.Insets,android.graphics.Insets)>","<android.graphics.Insets: android.graphics.Insets min(android.graphics.Insets,android.graphics.Insets)>"
"<java.util.function.LongConsumer: void accept(long)>","<java.util.function.LongConsumer: void accept(long)>"
"<android.app.Activity: android.view.LayoutInflater getLayoutInflater()>","<android.app.Activity: android.view.LayoutInflater getLayoutInflater()>"
"<android.view.ViewGroup: android.animation.LayoutTransition getLayoutTransition()>","<android.view.ViewGroup: android.animation.LayoutTransition getLayoutTransition()>"
"<android.app.ActionBar: void setHideOnContentScrollEnabled(boolean)>","<android.app.ActionBar: void setHideOnContentScrollEnabled(boolean)>"
"<java.lang.VirtualMachineError: void <init>(java.lang.String,java.lang.Throwable)>","<java.lang.VirtualMachineError: void <init>(java.lang.String,java.lang.Throwable)>"
"<java.util.AbstractMap: void clear()>","<java.util.AbstractMap: void clear()>"
"<android.content.Loader: void stopLoading()>","<android.content.Loader: void stopLoading()>"
"<java.lang.reflect.Parameter: java.lang.'annotation'.Annotation[] getDeclaredAnnotationsByType(java.lang.Class)>","<java.lang.reflect.Parameter: java.lang.'annotation'.Annotation[] getDeclaredAnnotationsByType(java.lang.Class)>"
"<java.net.SocketImpl: java.io.InputStream getInputStream()>","<java.net.SocketImpl: java.io.InputStream getInputStream()>"
"<java.time.OffsetTime: java.time.OffsetTime withHour(int)>","<java.time.OffsetTime: java.time.OffsetTime withHour(int)>"
"<java.time.LocalDate: java.time.LocalDate now(java.time.ZoneId)>","<java.time.LocalDate: java.time.LocalDate now(java.time.ZoneId)>"
"<android.telephony.TelephonyManager: void switchMultiSimConfig(int)>","<android.telephony.TelephonyManager: void switchMultiSimConfig(int)>"
"<android.util.SizeF: java.lang.String toString()>","<android.util.SizeF: java.lang.String toString()>"
"<android.graphics.Movie: android.graphics.Movie decodeStream(java.io.InputStream)>","<android.graphics.Movie: android.graphics.Movie decodeStream(java.io.InputStream)>"
"<android.view.ContextThemeWrapper: void onApplyThemeResource(android.content.res.Resources$Theme,int,boolean)>","<android.view.ContextThemeWrapper: void onApplyThemeResource(android.content.res.Resources$Theme,int,boolean)>"
"<org.xmlpull.v1.XmlSerializer: org.xmlpull.v1.XmlSerializer text(java.lang.String)>","<org.xmlpull.v1.XmlSerializer: org.xmlpull.v1.XmlSerializer text(java.lang.String)>"
"<android.os.Messenger: void <init>(android.os.IBinder)>","<android.os.Messenger: void <init>(android.os.IBinder)>"
"<java.io.FileOutputStream: java.nio.channels.FileChannel getChannel()>","<java.io.FileOutputStream: java.nio.channels.FileChannel getChannel()>"
"<java.io.Console: java.lang.String readLine(java.lang.String,java.lang.Object[])>","<java.io.Console: java.lang.String readLine(java.lang.String,java.lang.Object[])>"
"<android.content.ContentResolver$MimeTypeInfo: void <init>()>","<android.content.ContentResolver$MimeTypeInfo: void <init>()>"
"<java.util.concurrent.Future: boolean cancel(boolean)>","<java.util.concurrent.Future: boolean cancel(boolean)>"
"<android.graphics.fonts.FontVariationAxis: int hashCode()>","<android.graphics.fonts.FontVariationAxis: int hashCode()>"
"<java.time.chrono.ChronoLocalDate: java.time.chrono.ChronoLocalDate minus(long,java.time.temporal.TemporalUnit)>","<java.time.chrono.ChronoLocalDate: java.time.chrono.ChronoLocalDate minus(long,java.time.temporal.TemporalUnit)>"
"<android.graphics.Path: void moveTo(float,float)>","<android.graphics.Path: void moveTo(float,float)>"
"<java.lang.Boolean: boolean parseBoolean(java.lang.String)>","<java.lang.Boolean: boolean parseBoolean(java.lang.String)>"
"<android.widget.TextView: int getHyphenationFrequency()>","<android.widget.TextView: int getHyphenationFrequency()>"
"<android.graphics.Path: void close()>","<android.graphics.Path: void close()>"
"<android.bluetooth.le.ScanResult: boolean equals(java.lang.Object)>","<android.bluetooth.le.ScanResult: boolean equals(java.lang.Object)>"
"<android.app.Activity: void onWindowFocusChanged(boolean)>","<android.app.Activity: void onWindowFocusChanged(boolean)>"
"<android.app.Activity: void onPictureInPictureModeChanged(boolean,android.content.res.Configuration)>","<android.app.Activity: void onPictureInPictureModeChanged(boolean,android.content.res.Configuration)>"
"<java.nio.file.spi.FileSystemProvider: void copy(java.nio.file.Path,java.nio.file.Path,java.nio.file.CopyOption[])>","<java.nio.file.spi.FileSystemProvider: void copy(java.nio.file.Path,java.nio.file.Path,java.nio.file.CopyOption[])>"
"<java.lang.SecurityManager: java.lang.Object getSecurityContext()>","<java.lang.SecurityManager: java.lang.Object getSecurityContext()>"
"<java.time.LocalTime: int hashCode()>","<java.time.LocalTime: int hashCode()>"
"<android.media.session.PlaybackState: long getPosition()>","<android.media.session.PlaybackState: long getPosition()>"
"<android.content.res.ColorStateList: int getColorForState(int[],int)>","<android.content.res.ColorStateList: int getColorForState(int[],int)>"
"<android.database.sqlite.SQLiteDatabase: long insertWithOnConflict(java.lang.String,java.lang.String,android.content.ContentValues,int)>","<android.database.sqlite.SQLiteDatabase: long insertWithOnConflict(java.lang.String,java.lang.String,android.content.ContentValues,int)>"
"<android.graphics.Insets: java.lang.String toString()>","<android.graphics.Insets: java.lang.String toString()>"
"<android.view.ViewGroup: void scheduleLayoutAnimation()>","<android.view.ViewGroup: void scheduleLayoutAnimation()>"
"<android.view.View: boolean onKeyMultiple(int,int,android.view.KeyEvent)>","<android.view.View: boolean onKeyMultiple(int,int,android.view.KeyEvent)>"
"<android.view.inputmethod.InputMethodInfo: int getSubtypeCount()>","<android.view.inputmethod.InputMethodInfo: int getSubtypeCount()>"
"<java.lang.reflect.AnnotatedElement: boolean isAnnotationPresent(java.lang.Class)>","<java.lang.reflect.AnnotatedElement: boolean isAnnotationPresent(java.lang.Class)>"
"<java.time.chrono.ChronoLocalDate: java.time.chrono.Chronology getChronology()>","<java.time.chrono.ChronoLocalDate: java.time.chrono.Chronology getChronology()>"
"<android.content.ClipData: java.lang.String toString()>","<android.content.ClipData: java.lang.String toString()>"
"<android.content.ContentProvider: void restoreCallingIdentity(android.content.ContentProvider$CallingIdentity)>","<android.content.ContentProvider: void restoreCallingIdentity(android.content.ContentProvider$CallingIdentity)>"
"<android.graphics.Paint: float getTextSize()>","<android.graphics.Paint: float getTextSize()>"
"<java.lang.Byte: java.lang.String toString(byte)>","<java.lang.Byte: java.lang.String toString(byte)>"
"<android.content.pm.ResolveInfo: void <init>(android.content.pm.ResolveInfo)>","<android.content.pm.ResolveInfo: void <init>(android.content.pm.ResolveInfo)>"
"<android.content.Intent: short getShortExtra(java.lang.String,short)>","<android.content.Intent: short getShortExtra(java.lang.String,short)>"
"<android.os.Parcel: void writeParcelableArray(android.os.Parcelable[],int)>","<android.os.Parcel: void writeParcelableArray(android.os.Parcelable[],int)>"
"<java.net.DatagramSocket: void <init>(java.net.SocketAddress)>","<java.net.DatagramSocket: void <init>(java.net.SocketAddress)>"
"<java.util.MissingResourceException: java.lang.String getClassName()>","<java.util.MissingResourceException: java.lang.String getClassName()>"
"<java.security.AlgorithmParametersSpi: byte[] engineGetEncoded(java.lang.String)>","<java.security.AlgorithmParametersSpi: byte[] engineGetEncoded(java.lang.String)>"
"<android.graphics.Path$Direction: void <init>(java.lang.String,int)>","<android.graphics.Path$Direction: void <init>(java.lang.String,int)>"
"<android.graphics.drawable.Drawable: android.graphics.drawable.Drawable mutate()>","<android.graphics.drawable.Drawable: android.graphics.drawable.Drawable mutate()>"
"<android.content.pm.PackageInstaller: void uninstall(android.content.pm.VersionedPackage,android.content.IntentSender)>","<android.content.pm.PackageInstaller: void uninstall(android.content.pm.VersionedPackage,android.content.IntentSender)>"
"<java.net.URLConnection: int getConnectTimeout()>","<java.net.URLConnection: int getConnectTimeout()>"
"<java.math.BigDecimal: java.math.BigDecimal divideToIntegralValue(java.math.BigDecimal,java.math.MathContext)>","<java.math.BigDecimal: java.math.BigDecimal divideToIntegralValue(java.math.BigDecimal,java.math.MathContext)>"
"<android.view.inputmethod.CorrectionInfo: java.lang.CharSequence getOldText()>","<android.view.inputmethod.CorrectionInfo: java.lang.CharSequence getOldText()>"
"<java.net.URLConnection: java.lang.Object getContent(java.lang.Class[])>","<java.net.URLConnection: java.lang.Object getContent(java.lang.Class[])>"
"<java.util.BitSet: void set(int,boolean)>","<java.util.BitSet: void set(int,boolean)>"
"<android.graphics.Typeface$CustomFallbackBuilder: android.graphics.Typeface$CustomFallbackBuilder setSystemFallback(java.lang.String)>","<android.graphics.Typeface$CustomFallbackBuilder: android.graphics.Typeface$CustomFallbackBuilder setSystemFallback(java.lang.String)>"
"<java.nio.CharBuffer: java.util.stream.IntStream chars()>","<java.nio.CharBuffer: java.util.stream.IntStream chars()>"
"<android.transition.Transition: android.transition.Transition clone()>","<android.transition.Transition: android.transition.Transition clone()>"
"<java.nio.CharBuffer: java.nio.CharBuffer append(char)>","<java.nio.CharBuffer: java.nio.CharBuffer append(char)>"
"<android.graphics.ColorSpace: android.graphics.ColorSpace$Connector connect(android.graphics.ColorSpace,android.graphics.ColorSpace)>","<android.graphics.ColorSpace: android.graphics.ColorSpace$Connector connect(android.graphics.ColorSpace,android.graphics.ColorSpace)>"
"<android.view.accessibility.AccessibilityNodeInfo: android.view.accessibility.AccessibilityNodeInfo findFocus(int)>","<android.view.accessibility.AccessibilityNodeInfo: android.view.accessibility.AccessibilityNodeInfo findFocus(int)>"
"<android.content.ClipDescription: boolean compareMimeTypes(java.lang.String,java.lang.String)>","<android.content.ClipDescription: boolean compareMimeTypes(java.lang.String,java.lang.String)>"
"<java.util.stream.LongStream: boolean allMatch(java.util.function.LongPredicate)>","<java.util.stream.LongStream: boolean allMatch(java.util.function.LongPredicate)>"
"<android.widget.Adapter: java.lang.CharSequence[] getAutofillOptions()>","<android.widget.Adapter: java.lang.CharSequence[] getAutofillOptions()>"
"<java.util.Arrays: int binarySearch(char[],int,int,char)>","<java.util.Arrays: int binarySearch(char[],int,int,char)>"
"<android.widget.AbsListView: void setAdapter(android.widget.Adapter)>","<android.widget.AbsListView: void setAdapter(android.widget.Adapter)>"
"<java.util.NavigableMap: java.util.NavigableMap tailMap(java.lang.Object,boolean)>","<java.util.NavigableMap: java.util.NavigableMap tailMap(java.lang.Object,boolean)>"
"<android.graphics.Canvas: int saveLayer(float,float,float,float,android.graphics.Paint)>","<android.graphics.Canvas: int saveLayer(float,float,float,float,android.graphics.Paint)>"
"<android.graphics.Color: int rgb(int,int,int)>","<android.graphics.Color: int rgb(int,int,int)>"
"<android.content.pm.ConfigurationInfo: void writeToParcel(android.os.Parcel,int)>","<android.content.pm.ConfigurationInfo: void writeToParcel(android.os.Parcel,int)>"
"<android.content.res.Resources: java.lang.String[] getStringArray(int)>","<android.content.res.Resources: java.lang.String[] getStringArray(int)>"
"<android.graphics.Canvas: void drawARGB(int,int,int,int)>","<android.graphics.Canvas: void drawARGB(int,int,int,int)>"
"<java.time.LocalDate: java.time.LocalDate minusDays(long)>","<java.time.LocalDate: java.time.LocalDate minusDays(long)>"
"<java.util.BitSet: int cardinality()>","<java.util.BitSet: int cardinality()>"
"<android.view.animation.Animation: void initialize(int,int,int,int)>","<android.view.animation.Animation: void initialize(int,int,int,int)>"
"<android.text.Layout: android.text.Layout$Alignment getAlignment()>","<android.text.Layout: android.text.Layout$Alignment getAlignment()>"
"<android.view.ViewPropertyAnimator: android.view.ViewPropertyAnimator rotationY(float)>","<android.view.ViewPropertyAnimator: android.view.ViewPropertyAnimator rotationY(float)>"
"<java.security.AlgorithmParameters: java.security.AlgorithmParameters getInstance(java.lang.String)>","<java.security.AlgorithmParameters: java.security.AlgorithmParameters getInstance(java.lang.String)>"
"<android.view.ViewGroup: void dispatchFreezeSelfOnly(android.util.SparseArray)>","<android.view.ViewGroup: void dispatchFreezeSelfOnly(android.util.SparseArray)>"
"<android.graphics.Paint: void setFontFeatureSettings(java.lang.String)>","<android.graphics.Paint: void setFontFeatureSettings(java.lang.String)>"
"<android.app.FragmentManager: android.app.Fragment findFragmentByTag(java.lang.String)>","<android.app.FragmentManager: android.app.Fragment findFragmentByTag(java.lang.String)>"
"<java.util.zip.Inflater: void setInput(byte[],int,int)>","<java.util.zip.Inflater: void setInput(byte[],int,int)>"
"<java.time.format.DateTimeFormatter: java.time.format.DateTimeFormatter ofLocalizedTime(java.time.format.FormatStyle)>","<java.time.format.DateTimeFormatter: java.time.format.DateTimeFormatter ofLocalizedTime(java.time.format.FormatStyle)>"
"<android.text.Spanned: int getSpanFlags(java.lang.Object)>","<android.text.Spanned: int getSpanFlags(java.lang.Object)>"
"<android.widget.TextView: android.os.Bundle getInputExtras(boolean)>","<android.widget.TextView: android.os.Bundle getInputExtras(boolean)>"
"<android.view.textclassifier.TextClassification: void <init>()>","<android.view.textclassifier.TextClassification: void <init>()>"
"<android.content.Context: int getWallpaperDesiredMinimumWidth()>","<android.content.Context: int getWallpaperDesiredMinimumWidth()>"
"<java.nio.FloatBuffer: java.nio.ByteOrder order()>","<java.nio.FloatBuffer: java.nio.ByteOrder order()>"
"<android.bluetooth.le.AdvertisingSetParameters$Builder: android.bluetooth.le.AdvertisingSetParameters$Builder setLegacyMode(boolean)>","<android.bluetooth.le.AdvertisingSetParameters$Builder: android.bluetooth.le.AdvertisingSetParameters$Builder setLegacyMode(boolean)>"
"<android.view.ViewPropertyAnimator: android.view.ViewPropertyAnimator setDuration(long)>","<android.view.ViewPropertyAnimator: android.view.ViewPropertyAnimator setDuration(long)>"
"<java.time.Instant: java.time.Instant minusMillis(long)>","<java.time.Instant: java.time.Instant minusMillis(long)>"
"<android.view.inputmethod.InputMethodSubtype: void <init>(int,int,java.lang.String,java.lang.String,java.lang.String,boolean,boolean,int)>","<android.view.inputmethod.InputMethodSubtype: void <init>(int,int,java.lang.String,java.lang.String,java.lang.String,boolean,boolean,int)>"
"<android.os.Parcel: void readList(java.util.List,java.lang.ClassLoader)>","<android.os.Parcel: void readList(java.util.List,java.lang.ClassLoader)>"
