"descriptor","code"
"<android.app.TaskStackBuilder: void <init>()>","<android.app.TaskStackBuilder: void <init>()>"
"<java.security.cert.Certificate: java.security.PublicKey getPublicKey()>","<java.security.cert.Certificate: java.security.PublicKey getPublicKey()>"
"<java.time.Duration: java.time.Duration ofMinutes(long)>","<java.time.Duration: java.time.Duration ofMinutes(long)>"
"<java.lang.IllegalAccessError: void <init>()>","<java.lang.IllegalAccessError: void <init>()>"
"<android.os.Vibrator: int[] areEffectsSupported(int[])>","<android.os.Vibrator: int[] areEffectsSupported(int[])>"
"<android.content.pm.PackageInstaller$SessionInfo: android.net.Uri getReferrerUri()>","<android.content.pm.PackageInstaller$SessionInfo: android.net.Uri getReferrerUri()>"
"<android.view.View: void <init>(android.content.Context,android.util.AttributeSet)>","<android.view.View: void <init>(android.content.Context,android.util.AttributeSet)>"
"<java.net.URLConnection: void setDefaultUseCaches(boolean)>","<java.net.URLConnection: void setDefaultUseCaches(boolean)>"
"<android.view.View: void setAccessibilityHeading(boolean)>","<android.view.View: void setAccessibilityHeading(boolean)>"
"<android.graphics.Bitmap: void copyPixelsToBuffer(java.nio.Buffer)>","<android.graphics.Bitmap: void copyPixelsToBuffer(java.nio.Buffer)>"
"<java.nio.channels.spi.AbstractSelectableChannel: java.nio.channels.SelectionKey keyFor(java.nio.channels.Selector)>","<java.nio.channels.spi.AbstractSelectableChannel: java.nio.channels.SelectionKey keyFor(java.nio.channels.Selector)>"
"<android.util.Rational: android.util.Rational parseRational(java.lang.String)>","<android.util.Rational: android.util.Rational parseRational(java.lang.String)>"
"<android.util.ArrayMap: java.util.Set entrySet()>","<android.util.ArrayMap: java.util.Set entrySet()>"
"<java.util.Locale: java.util.Locale stripExtensions()>","<java.util.Locale: java.util.Locale stripExtensions()>"
"<org.json.JSONArray: double optDouble(int)>","<org.json.JSONArray: double optDouble(int)>"
"<java.net.URI: boolean isOpaque()>","<java.net.URI: boolean isOpaque()>"
"<android.view.WindowInsets$Builder: android.view.WindowInsets$Builder setRoundedCorner(int,android.view.RoundedCorner)>","<android.view.WindowInsets$Builder: android.view.WindowInsets$Builder setRoundedCorner(int,android.view.RoundedCorner)>"
"<android.os.Process: int[] getExclusiveCores()>","<android.os.Process: int[] getExclusiveCores()>"
"<java.net.URISyntaxException: java.lang.String getInput()>","<java.net.URISyntaxException: java.lang.String getInput()>"
"<android.view.ViewGroup: int getLayoutMode()>","<android.view.ViewGroup: int getLayoutMode()>"
"<android.view.accessibility.AccessibilityNodeInfo: int getMovementGranularities()>","<android.view.accessibility.AccessibilityNodeInfo: int getMovementGranularities()>"
"<android.app.Activity: boolean onCreatePanelMenu(int,android.view.Menu)>","<android.app.Activity: boolean onCreatePanelMenu(int,android.view.Menu)>"
"<android.content.IntentFilter$AuthorityEntry: int match(android.net.Uri)>","<android.content.IntentFilter$AuthorityEntry: int match(android.net.Uri)>"
"<org.xmlpull.v1.XmlPullParserException: java.lang.Throwable getDetail()>","<org.xmlpull.v1.XmlPullParserException: java.lang.Throwable getDetail()>"
"<android.graphics.Path: void addRoundRect(android.graphics.RectF,float,float,android.graphics.Path$Direction)>","<android.graphics.Path: void addRoundRect(android.graphics.RectF,float,float,android.graphics.Path$Direction)>"
"<android.view.Window: boolean hasSoftInputMode()>","<android.view.Window: boolean hasSoftInputMode()>"
"<android.app.Activity: void onConfigurationChanged(android.content.res.Configuration)>","<android.app.Activity: void onConfigurationChanged(android.content.res.Configuration)>"
"<android.icu.util.ULocale: boolean equals(java.lang.Object)>","<android.icu.util.ULocale: boolean equals(java.lang.Object)>"
"<java.time.zone.ZoneRules: java.time.ZoneOffset getStandardOffset(java.time.Instant)>","<java.time.zone.ZoneRules: java.time.ZoneOffset getStandardOffset(java.time.Instant)>"
"<android.view.View: boolean isTextAlignmentResolved()>","<android.view.View: boolean isTextAlignmentResolved()>"
"<java.time.LocalDate: boolean isEqual(java.time.chrono.ChronoLocalDate)>","<java.time.LocalDate: boolean isEqual(java.time.chrono.ChronoLocalDate)>"
"<android.widget.ProgressBar: void setInterpolator(android.content.Context,int)>","<android.widget.ProgressBar: void setInterpolator(android.content.Context,int)>"
"<android.animation.Animator$AnimatorListener: void onAnimationRepeat(android.animation.Animator)>","<android.animation.Animator$AnimatorListener: void onAnimationRepeat(android.animation.Animator)>"
"<java.nio.channels.spi.SelectorProvider: java.nio.channels.DatagramChannel openDatagramChannel(java.net.ProtocolFamily)>","<java.nio.channels.spi.SelectorProvider: java.nio.channels.DatagramChannel openDatagramChannel(java.net.ProtocolFamily)>"
"<java.util.regex.Pattern: java.util.regex.Pattern compile(java.lang.String)>","<java.util.regex.Pattern: java.util.regex.Pattern compile(java.lang.String)>"
"<android.view.View: void setVerticalScrollbarThumbDrawable(android.graphics.drawable.Drawable)>","<android.view.View: void setVerticalScrollbarThumbDrawable(android.graphics.drawable.Drawable)>"
"<android.view.textclassifier.TextLinks$TextLink: int getEntityCount()>","<android.view.textclassifier.TextLinks$TextLink: int getEntityCount()>"
"<android.content.Intent: android.content.Intent putExtra(java.lang.String,double[])>","<android.content.Intent: android.content.Intent putExtra(java.lang.String,double[])>"
"<android.media.SyncParams: void <init>()>","<android.media.SyncParams: void <init>()>"
"<java.security.Provider: java.util.Set entrySet()>","<java.security.Provider: java.util.Set entrySet()>"
"<java.util.stream.LongStream: java.util.Spliterator spliterator()>","<java.util.stream.LongStream: java.util.Spliterator spliterator()>"
"<java.util.stream.DoubleStream: java.util.stream.DoubleStream sequential()>","<java.util.stream.DoubleStream: java.util.stream.DoubleStream sequential()>"
"<android.content.pm.PackageInstaller$SessionParams: void setAppIcon(android.graphics.Bitmap)>","<android.content.pm.PackageInstaller$SessionParams: void setAppIcon(android.graphics.Bitmap)>"
"<android.content.ContextWrapper: boolean moveDatabaseFrom(android.content.Context,java.lang.String)>","<android.content.ContextWrapper: boolean moveDatabaseFrom(android.content.Context,java.lang.String)>"
"<java.lang.Integer: int lowestOneBit(int)>","<java.lang.Integer: int lowestOneBit(int)>"
"<android.app.Activity: void onActivityReenter(int,android.content.Intent)>","<android.app.Activity: void onActivityReenter(int,android.content.Intent)>"
"<android.animation.Keyframe: android.animation.Keyframe ofObject(float,java.lang.Object)>","<android.animation.Keyframe: android.animation.Keyframe ofObject(float,java.lang.Object)>"
"<android.app.Notification$BigTextStyle: android.app.Notification$BigTextStyle setSummaryText(java.lang.CharSequence)>","<android.app.Notification$BigTextStyle: android.app.Notification$BigTextStyle setSummaryText(java.lang.CharSequence)>"
"<java.net.URLConnection: long getHeaderFieldDate(java.lang.String,long)>","<java.net.URLConnection: long getHeaderFieldDate(java.lang.String,long)>"
"<java.lang.Appendable: java.lang.Appendable append(java.lang.CharSequence,int,int)>","<java.lang.Appendable: java.lang.Appendable append(java.lang.CharSequence,int,int)>"
"<android.content.ComponentName: void <init>(android.os.Parcel)>","<android.content.ComponentName: void <init>(android.os.Parcel)>"
"<android.content.pm.PackageInstaller$SessionInfo: boolean isActive()>","<android.content.pm.PackageInstaller$SessionInfo: boolean isActive()>"
"<android.view.accessibility.AccessibilityNodeInfo: int getLiveRegion()>","<android.view.accessibility.AccessibilityNodeInfo: int getLiveRegion()>"
"<android.widget.TextView: void setFontFeatureSettings(java.lang.String)>","<android.widget.TextView: void setFontFeatureSettings(java.lang.String)>"
"<android.content.pm.PackageInstaller$Session: int getParentSessionId()>","<android.content.pm.PackageInstaller$Session: int getParentSessionId()>"
"<android.view.translation.TranslationCapability: void <clinit>()>","<android.view.translation.TranslationCapability: void <clinit>()>"
"<android.content.pm.PackageItemInfo: void writeToParcel(android.os.Parcel,int)>","<android.content.pm.PackageItemInfo: void writeToParcel(android.os.Parcel,int)>"
"<android.content.ComponentName: void <init>(android.content.Context,java.lang.Class)>","<android.content.ComponentName: void <init>(android.content.Context,java.lang.Class)>"
"<java.nio.ByteBuffer: java.nio.ByteBuffer putLong(int,long)>","<java.nio.ByteBuffer: java.nio.ByteBuffer putLong(int,long)>"
"<android.content.ContentResolver: boolean isSyncPending(android.accounts.Account,java.lang.String)>","<android.content.ContentResolver: boolean isSyncPending(android.accounts.Account,java.lang.String)>"
"<android.view.SubMenu: android.view.SubMenu setHeaderTitle(int)>","<android.view.SubMenu: android.view.SubMenu setHeaderTitle(int)>"
"<java.math.BigInteger: java.math.BigInteger pow(int)>","<java.math.BigInteger: java.math.BigInteger pow(int)>"
"<java.time.ZonedDateTime: java.time.ZonedDateTime withYear(int)>","<java.time.ZonedDateTime: java.time.ZonedDateTime withYear(int)>"
"<android.widget.TextView: int getTotalPaddingLeft()>","<android.widget.TextView: int getTotalPaddingLeft()>"
"<android.view.ViewGroup: void childDrawableStateChanged(android.view.View)>","<android.view.ViewGroup: void childDrawableStateChanged(android.view.View)>"
"<java.time.LocalDateTime: java.time.LocalDateTime truncatedTo(java.time.temporal.TemporalUnit)>","<java.time.LocalDateTime: java.time.LocalDateTime truncatedTo(java.time.temporal.TemporalUnit)>"
"<java.nio.channels.spi.SelectorProvider: java.nio.channels.Channel inheritedChannel()>","<java.nio.channels.spi.SelectorProvider: java.nio.channels.Channel inheritedChannel()>"
"<java.lang.SecurityException: void <init>(java.lang.Throwable)>","<java.lang.SecurityException: void <init>(java.lang.Throwable)>"
"<android.view.ViewGroup: void setChildrenDrawingOrderEnabled(boolean)>","<android.view.ViewGroup: void setChildrenDrawingOrderEnabled(boolean)>"
"<java.time.zone.ZoneOffsetTransition: java.time.LocalDateTime getDateTimeAfter()>","<java.time.zone.ZoneOffsetTransition: java.time.LocalDateTime getDateTimeAfter()>"
"<java.time.Duration: java.time.Duration ofDays(long)>","<java.time.Duration: java.time.Duration ofDays(long)>"
"<android.view.SurfaceView: void <init>(android.content.Context)>","<android.view.SurfaceView: void <init>(android.content.Context)>"
"<android.content.pm.PackageInstaller$SessionParams: void setInstallScenario(int)>","<android.content.pm.PackageInstaller$SessionParams: void setInstallScenario(int)>"
"<android.util.DisplayMetrics: boolean equals(android.util.DisplayMetrics)>","<android.util.DisplayMetrics: boolean equals(android.util.DisplayMetrics)>"
"<android.view.WindowId$FocusObserver: void onFocusGained(android.view.WindowId)>","<android.view.WindowId$FocusObserver: void onFocusGained(android.view.WindowId)>"
"<java.net.URLConnection: void addRequestProperty(java.lang.String,java.lang.String)>","<java.net.URLConnection: void addRequestProperty(java.lang.String,java.lang.String)>"
"<android.text.Layout: boolean getLineContainsTab(int)>","<android.text.Layout: boolean getLineContainsTab(int)>"
"<android.view.ViewGroup: boolean onInterceptHoverEvent(android.view.MotionEvent)>","<android.view.ViewGroup: boolean onInterceptHoverEvent(android.view.MotionEvent)>"
"<android.app.Notification$Action$WearableExtender: android.app.Notification$Action$WearableExtender setCancelLabel(java.lang.CharSequence)>","<android.app.Notification$Action$WearableExtender: android.app.Notification$Action$WearableExtender setCancelLabel(java.lang.CharSequence)>"
"<java.nio.charset.Charset: java.lang.String name()>","<java.nio.charset.Charset: java.lang.String name()>"
"<java.nio.ByteBuffer: double getDouble(int)>","<java.nio.ByteBuffer: double getDouble(int)>"
"<java.io.DataInput: long readLong()>","<java.io.DataInput: long readLong()>"
"<android.widget.RemoteViews$RemoteCollectionItems: long getItemId(int)>","<android.widget.RemoteViews$RemoteCollectionItems: long getItemId(int)>"
"<android.widget.RemoteViews: void setString(int,java.lang.String,java.lang.String)>","<android.widget.RemoteViews: void setString(int,java.lang.String,java.lang.String)>"
"<android.view.View: void onOverScrolled(int,int,boolean,boolean)>","<android.view.View: void onOverScrolled(int,int,boolean,boolean)>"
"<java.io.RandomAccessFile: void setLength(long)>","<java.io.RandomAccessFile: void setLength(long)>"
"<android.view.inputmethod.ExtractedTextRequest: int describeContents()>","<android.view.inputmethod.ExtractedTextRequest: int describeContents()>"
"<java.nio.file.Path: java.nio.file.WatchKey register(java.nio.file.WatchService,java.nio.file.WatchEvent$Kind[])>","<java.nio.file.Path: java.nio.file.WatchKey register(java.nio.file.WatchService,java.nio.file.WatchEvent$Kind[])>"
"<android.widget.TextView: void setCompoundDrawablesWithIntrinsicBounds(android.graphics.drawable.Drawable,android.graphics.drawable.Drawable,android.graphics.drawable.Drawable,android.graphics.drawable.Drawable)>","<android.widget.TextView: void setCompoundDrawablesWithIntrinsicBounds(android.graphics.drawable.Drawable,android.graphics.drawable.Drawable,android.graphics.drawable.Drawable,android.graphics.drawable.Drawable)>"
"<android.view.textclassifier.TextLanguage: void writeToParcel(android.os.Parcel,int)>","<android.view.textclassifier.TextLanguage: void writeToParcel(android.os.Parcel,int)>"
"<android.app.ActionBar: void setLogo(android.graphics.drawable.Drawable)>","<android.app.ActionBar: void setLogo(android.graphics.drawable.Drawable)>"
"<android.widget.LinearLayout: void setBaselineAlignedChildIndex(int)>","<android.widget.LinearLayout: void setBaselineAlignedChildIndex(int)>"
"<android.content.ContextWrapper: android.content.res.Resources getResources()>","<android.content.ContextWrapper: android.content.res.Resources getResources()>"
"<android.graphics.Paint: int getTextRunCursor(char[],int,int,boolean,int,int)>","<android.graphics.Paint: int getTextRunCursor(char[],int,int,boolean,int,int)>"
"<java.time.chrono.ChronoZonedDateTime: java.time.temporal.Temporal plus(long,java.time.temporal.TemporalUnit)>","<java.time.chrono.ChronoZonedDateTime: java.time.temporal.Temporal plus(long,java.time.temporal.TemporalUnit)>"
"<android.view.View$BaseSavedState: void <init>(android.os.Parcelable)>","<android.view.View$BaseSavedState: void <init>(android.os.Parcelable)>"
"<android.graphics.Matrix: boolean postScale(float,float,float,float)>","<android.graphics.Matrix: boolean postScale(float,float,float,float)>"
"<java.nio.channels.ServerSocketChannel: void <init>(java.nio.channels.spi.SelectorProvider)>","<java.nio.channels.ServerSocketChannel: void <init>(java.nio.channels.spi.SelectorProvider)>"
"<android.graphics.RecordingCanvas: void drawGlyphs(int[],int,float[],int,int,android.graphics.fonts.Font,android.graphics.Paint)>","<android.graphics.RecordingCanvas: void drawGlyphs(int[],int,float[],int,int,android.graphics.fonts.Font,android.graphics.Paint)>"
"<android.content.res.Resources: java.lang.String getResourcePackageName(int)>","<android.content.res.Resources: java.lang.String getResourcePackageName(int)>"
"<android.content.BroadcastReceiver: int getResultCode()>","<android.content.BroadcastReceiver: int getResultCode()>"
"<java.lang.Short: short reverseBytes(short)>","<java.lang.Short: short reverseBytes(short)>"
"<java.util.SortedMap: java.util.Collection values()>","<java.util.SortedMap: java.util.Collection values()>"
"<android.view.View$BaseSavedState: void <clinit>()>","<android.view.View$BaseSavedState: void <clinit>()>"
"<android.os.Looper: void setMessageLogging(android.util.Printer)>","<android.os.Looper: void setMessageLogging(android.util.Printer)>"
"<android.widget.AbsListView: void setDrawSelectorOnTop(boolean)>","<android.widget.AbsListView: void setDrawSelectorOnTop(boolean)>"
"<java.time.LocalDate: java.time.LocalDate withDayOfYear(int)>","<java.time.LocalDate: java.time.LocalDate withDayOfYear(int)>"
"<android.view.View: void onScrollCaptureSearch(android.graphics.Rect,android.graphics.Point,java.util.function.Consumer)>","<android.view.View: void onScrollCaptureSearch(android.graphics.Rect,android.graphics.Point,java.util.function.Consumer)>"
"<android.os.Debug: void stopNativeTracing()>","<android.os.Debug: void stopNativeTracing()>"
"<android.app.Fragment: void setUserVisibleHint(boolean)>","<android.app.Fragment: void setUserVisibleHint(boolean)>"
"<java.security.Provider: boolean replace(java.lang.Object,java.lang.Object,java.lang.Object)>","<java.security.Provider: boolean replace(java.lang.Object,java.lang.Object,java.lang.Object)>"
"<java.util.Locale: java.lang.String getDisplayCountry()>","<java.util.Locale: java.lang.String getDisplayCountry()>"
"<android.content.ContentResolver: java.util.List getPeriodicSyncs(android.accounts.Account,java.lang.String)>","<android.content.ContentResolver: java.util.List getPeriodicSyncs(android.accounts.Account,java.lang.String)>"
"<android.database.sqlite.SQLiteDatabase: void markTableSyncable(java.lang.String,java.lang.String,java.lang.String)>","<android.database.sqlite.SQLiteDatabase: void markTableSyncable(java.lang.String,java.lang.String,java.lang.String)>"
"<java.time.zone.ZoneRules: java.time.zone.ZoneOffsetTransition nextTransition(java.time.Instant)>","<java.time.zone.ZoneRules: java.time.zone.ZoneOffsetTransition nextTransition(java.time.Instant)>"
"<java.util.Spliterator$OfLong: boolean tryAdvance(java.util.function.Consumer)>","<java.util.Spliterator$OfLong: boolean tryAdvance(java.util.function.Consumer)>"
"<java.io.PrintStream: void <init>(java.lang.String)>","<java.io.PrintStream: void <init>(java.lang.String)>"
"<android.os.ParcelFileDescriptor: android.os.ParcelFileDescriptor[] createSocketPair()>","<android.os.ParcelFileDescriptor: android.os.ParcelFileDescriptor[] createSocketPair()>"
"<java.util.function.LongPredicate: java.util.function.LongPredicate and(java.util.function.LongPredicate)>","<java.util.function.LongPredicate: java.util.function.LongPredicate and(java.util.function.LongPredicate)>"
"<android.view.ViewParent: void invalidateChild(android.view.View,android.graphics.Rect)>","<android.view.ViewParent: void invalidateChild(android.view.View,android.graphics.Rect)>"
"<android.util.SizeF: int describeContents()>","<android.util.SizeF: int describeContents()>"
"<android.os.Message: void setAsynchronous(boolean)>","<android.os.Message: void setAsynchronous(boolean)>"
"<android.widget.TextView: int getMaxEms()>","<android.widget.TextView: int getMaxEms()>"
"<java.lang.Character: int getType(char)>","<java.lang.Character: int getType(char)>"
"<android.content.ClipDescription: void <clinit>()>","<android.content.ClipDescription: void <clinit>()>"
"<java.nio.LongBuffer: java.nio.Buffer reset()>","<java.nio.LongBuffer: java.nio.Buffer reset()>"
"<android.os.Debug: int getThreadAllocSize()>","<android.os.Debug: int getThreadAllocSize()>"
"<android.animation.ValueAnimator: int getRepeatCount()>","<android.animation.ValueAnimator: int getRepeatCount()>"
"<java.util.Map: java.util.Set keySet()>","<java.util.Map: java.util.Set keySet()>"
"<android.view.View: void cancelPendingInputEvents()>","<android.view.View: void cancelPendingInputEvents()>"
"<android.content.res.Resources: void updateConfiguration(android.content.res.Configuration,android.util.DisplayMetrics)>","<android.content.res.Resources: void updateConfiguration(android.content.res.Configuration,android.util.DisplayMetrics)>"
"<java.util.stream.DoubleStream: java.util.Spliterator$OfDouble spliterator()>","<java.util.stream.DoubleStream: java.util.Spliterator$OfDouble spliterator()>"
"<java.util.zip.Deflater: void <init>()>","<java.util.zip.Deflater: void <init>()>"
"<android.os.Debug: void <init>()>","<android.os.Debug: void <init>()>"
"<java.util.ArrayList: void forEach(java.util.function.Consumer)>","<java.util.ArrayList: void forEach(java.util.function.Consumer)>"
"<android.content.Intent: short[] getShortArrayExtra(java.lang.String)>","<android.content.Intent: short[] getShortArrayExtra(java.lang.String)>"
"<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.CharSequence,int,int)>","<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.CharSequence,int,int)>"
"<android.graphics.RecordingCanvas: boolean isOpaque()>","<android.graphics.RecordingCanvas: boolean isOpaque()>"
"<android.view.ContextThemeWrapper: java.lang.Object getSystemService(java.lang.String)>","<android.view.ContextThemeWrapper: java.lang.Object getSystemService(java.lang.String)>"
"<android.app.FragmentTransaction: android.app.FragmentTransaction add(android.app.Fragment,java.lang.String)>","<android.app.FragmentTransaction: android.app.FragmentTransaction add(android.app.Fragment,java.lang.String)>"
"<android.view.Window: void addOnFrameMetricsAvailableListener(android.view.Window$OnFrameMetricsAvailableListener,android.os.Handler)>","<android.view.Window: void addOnFrameMetricsAvailableListener(android.view.Window$OnFrameMetricsAvailableListener,android.os.Handler)>"
"<java.nio.channels.SocketChannel: long read(java.nio.ByteBuffer[])>","<java.nio.channels.SocketChannel: long read(java.nio.ByteBuffer[])>"
"<android.graphics.Bitmap: android.graphics.Bitmap createBitmap(android.util.DisplayMetrics,int,int,android.graphics.Bitmap$Config)>","<android.graphics.Bitmap: android.graphics.Bitmap createBitmap(android.util.DisplayMetrics,int,int,android.graphics.Bitmap$Config)>"
"<android.util.TypedValue: boolean isColorType()>","<android.util.TypedValue: boolean isColorType()>"
"<android.os.ResultReceiver: void <clinit>()>","<android.os.ResultReceiver: void <clinit>()>"
"<android.os.BaseBundle: double getDouble(java.lang.String)>","<android.os.BaseBundle: double getDouble(java.lang.String)>"
"<android.content.pm.PackageManager: boolean hasSigningCertificate(java.lang.String,byte[],int)>","<android.content.pm.PackageManager: boolean hasSigningCertificate(java.lang.String,byte[],int)>"
"<java.time.OffsetDateTime: java.time.OffsetDateTime minusNanos(long)>","<java.time.OffsetDateTime: java.time.OffsetDateTime minusNanos(long)>"
"<android.graphics.drawable.Drawable: android.graphics.drawable.Drawable createFromXml(android.content.res.Resources,org.xmlpull.v1.XmlPullParser)>","<android.graphics.drawable.Drawable: android.graphics.drawable.Drawable createFromXml(android.content.res.Resources,org.xmlpull.v1.XmlPullParser)>"
"<android.content.ContentResolver: android.os.ParcelFileDescriptor openFile(android.net.Uri,java.lang.String,android.os.CancellationSignal)>","<android.content.ContentResolver: android.os.ParcelFileDescriptor openFile(android.net.Uri,java.lang.String,android.os.CancellationSignal)>"
"<org.xmlpull.v1.XmlPullParser: void setInput(java.io.InputStream,java.lang.String)>","<org.xmlpull.v1.XmlPullParser: void setInput(java.io.InputStream,java.lang.String)>"
"<android.view.PointerIcon: void <init>()>","<android.view.PointerIcon: void <init>()>"
"<java.time.format.DecimalStyle: void <clinit>()>","<java.time.format.DecimalStyle: void <clinit>()>"
"<android.graphics.RenderNode: boolean getClipToOutline()>","<android.graphics.RenderNode: boolean getClipToOutline()>"
"<android.view.View: int computeVerticalScrollOffset()>","<android.view.View: int computeVerticalScrollOffset()>"
"<java.util.Map: java.lang.Object compute(java.lang.Object,java.util.function.BiFunction)>","<java.util.Map: java.lang.Object compute(java.lang.Object,java.util.function.BiFunction)>"
"<android.content.pm.ComponentInfo: void <init>()>","<android.content.pm.ComponentInfo: void <init>()>"
"<java.io.BufferedReader: void <init>(java.io.Reader)>","<java.io.BufferedReader: void <init>(java.io.Reader)>"
"<android.view.textclassifier.TextClassificationSessionId: int describeContents()>","<android.view.textclassifier.TextClassificationSessionId: int describeContents()>"
"<android.content.ContextWrapper: void sendStickyOrderedBroadcastAsUser(android.content.Intent,android.os.UserHandle,android.content.BroadcastReceiver,android.os.Handler,int,java.lang.String,android.os.Bundle)>","<android.content.ContextWrapper: void sendStickyOrderedBroadcastAsUser(android.content.Intent,android.os.UserHandle,android.content.BroadcastReceiver,android.os.Handler,int,java.lang.String,android.os.Bundle)>"
"<android.content.pm.ApplicationInfo: java.lang.String toString()>","<android.content.pm.ApplicationInfo: java.lang.String toString()>"
"<java.lang.AssertionError: void <init>(boolean)>","<java.lang.AssertionError: void <init>(boolean)>"
"<android.app.Activity: java.lang.String getCallingPackage()>","<android.app.Activity: java.lang.String getCallingPackage()>"
"<android.view.ViewParent: void notifySubtreeAccessibilityStateChanged(android.view.View,android.view.View,int)>","<android.view.ViewParent: void notifySubtreeAccessibilityStateChanged(android.view.View,android.view.View,int)>"
"<org.json.JSONArray: org.json.JSONArray optJSONArray(int)>","<org.json.JSONArray: org.json.JSONArray optJSONArray(int)>"
"<java.nio.FloatBuffer: java.nio.FloatBuffer duplicate()>","<java.nio.FloatBuffer: java.nio.FloatBuffer duplicate()>"
"<android.view.accessibility.AccessibilityNodeInfo$ExtraRenderingInfo: int getTextSizeUnit()>","<android.view.accessibility.AccessibilityNodeInfo$ExtraRenderingInfo: int getTextSizeUnit()>"
"<java.net.Socket: java.net.SocketAddress getLocalSocketAddress()>","<java.net.Socket: java.net.SocketAddress getLocalSocketAddress()>"
"<android.graphics.BlendMode: void <init>(java.lang.String,int)>","<android.graphics.BlendMode: void <init>(java.lang.String,int)>"
"<android.content.pm.PackageInstaller: java.util.List getMySessions()>","<android.content.pm.PackageInstaller: java.util.List getMySessions()>"
"<android.content.Context: int checkUriPermission(android.net.Uri,int,int,int)>","<android.content.Context: int checkUriPermission(android.net.Uri,int,int,int)>"
"<java.lang.AssertionError: void <init>(int)>","<java.lang.AssertionError: void <init>(int)>"
"<android.media.Rating: android.media.Rating newUnratedRating(int)>","<android.media.Rating: android.media.Rating newUnratedRating(int)>"
"<java.nio.channels.AsynchronousFileChannel: void lock(long,long,boolean,java.lang.Object,java.nio.channels.CompletionHandler)>","<java.nio.channels.AsynchronousFileChannel: void lock(long,long,boolean,java.lang.Object,java.nio.channels.CompletionHandler)>"
"<android.view.View: void setElevation(float)>","<android.view.View: void setElevation(float)>"
"<android.view.animation.Animation: boolean getFillBefore()>","<android.view.animation.Animation: boolean getFillBefore()>"
"<java.io.PrintWriter: java.lang.Appendable append(java.lang.CharSequence,int,int)>","<java.io.PrintWriter: java.lang.Appendable append(java.lang.CharSequence,int,int)>"
"<android.view.WindowManager$LayoutParams: void <init>(int,int)>","<android.view.WindowManager$LayoutParams: void <init>(int,int)>"
"<org.xml.sax.Attributes: java.lang.String getLocalName(int)>","<org.xml.sax.Attributes: java.lang.String getLocalName(int)>"
"<android.view.textclassifier.ConversationActions$Message: java.time.ZonedDateTime getReferenceTime()>","<android.view.textclassifier.ConversationActions$Message: java.time.ZonedDateTime getReferenceTime()>"
"<java.time.chrono.ChronoLocalDate: java.time.chrono.ChronoLocalDate 'from'(java.time.temporal.TemporalAccessor)>","<java.time.chrono.ChronoLocalDate: java.time.chrono.ChronoLocalDate 'from'(java.time.temporal.TemporalAccessor)>"
"<java.time.Duration: java.time.Duration plusHours(long)>","<java.time.Duration: java.time.Duration plusHours(long)>"
"<android.database.Cursor: boolean isAfterLast()>","<android.database.Cursor: boolean isAfterLast()>"
"<java.util.Hashtable: void rehash()>","<java.util.Hashtable: void rehash()>"
"<android.app.Activity: void onPostResume()>","<android.app.Activity: void onPostResume()>"
"<java.nio.file.attribute.BasicFileAttributes: boolean isRegularFile()>","<java.nio.file.attribute.BasicFileAttributes: boolean isRegularFile()>"
"<java.io.File: boolean mkdir()>","<java.io.File: boolean mkdir()>"
"<android.view.textclassifier.ConversationActions: int describeContents()>","<android.view.textclassifier.ConversationActions: int describeContents()>"
"<android.view.accessibility.AccessibilityNodeInfo: void setParent(android.view.View,int)>","<android.view.accessibility.AccessibilityNodeInfo: void setParent(android.view.View,int)>"
"<android.content.pm.ProviderInfo: java.lang.String toString()>","<android.content.pm.ProviderInfo: java.lang.String toString()>"
"<java.nio.ByteBuffer: float getFloat()>","<java.nio.ByteBuffer: float getFloat()>"
"<android.app.Dialog: void setTitle(java.lang.CharSequence)>","<android.app.Dialog: void setTitle(java.lang.CharSequence)>"
"<android.view.Window: void setReenterTransition(android.transition.Transition)>","<android.view.Window: void setReenterTransition(android.transition.Transition)>"
"<android.graphics.drawable.Drawable: boolean isAutoMirrored()>","<android.graphics.drawable.Drawable: boolean isAutoMirrored()>"
"<android.view.View: android.view.ViewGroup$LayoutParams getLayoutParams()>","<android.view.View: android.view.ViewGroup$LayoutParams getLayoutParams()>"
"<android.os.BaseBundle: java.lang.String getString(java.lang.String)>","<android.os.BaseBundle: java.lang.String getString(java.lang.String)>"
"<java.time.ZoneOffset: void <init>()>","<java.time.ZoneOffset: void <init>()>"
"<java.net.Socket: java.net.InetAddress getInetAddress()>","<java.net.Socket: java.net.InetAddress getInetAddress()>"
"<java.nio.file.attribute.BasicFileAttributes: java.nio.file.attribute.FileTime creationTime()>","<java.nio.file.attribute.BasicFileAttributes: java.nio.file.attribute.FileTime creationTime()>"
"<android.transition.Transition: java.lang.String toString()>","<android.transition.Transition: java.lang.String toString()>"
"<android.app.Dialog: boolean onCreatePanelMenu(int,android.view.Menu)>","<android.app.Dialog: boolean onCreatePanelMenu(int,android.view.Menu)>"
"<org.json.JSONTokener: char next(char)>","<org.json.JSONTokener: char next(char)>"
"<java.util.regex.Matcher: java.lang.String toString()>","<java.util.regex.Matcher: java.lang.String toString()>"
"<java.security.InvalidKeyException: void <init>()>","<java.security.InvalidKeyException: void <init>()>"
